时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,迎角,侧滑角,法向过载,燃油消耗,油门位置
583.35,-0.665595,0.120795,4913.714185,38.532412,2.763969,71.807931,218.481763,-105.188516,96.183901,-4.459373,0.127878,4.700323,0.799727,5,3.732531,0.051151,0.051151,-1.783749,1.783749,0.470032,0.470032,0.470032,0.470032,0.470032,0.470032
583.45,-0.665477,0.120998,4913.676603,39.020377,2.78014,71.396508,159.267296,-185.043899,92.302507,-4.114235,0.161703,4.879648,0.800178,5,3.732756,0.064681,0.064681,-1.645694,1.645694,0.487965,0.487965,0.487965,0.487965,0.487965,0.487965
583.5,-0.665417,0.121099,4913.657709,39.281148,2.792087,71.210281,122.83251,-212.336205,89.405763,-3.724534,0.238955,5.215419,0.800417,5,3.733302,0.095582,0.095582,-1.489814,1.489814,0.521542,0.521542,0.521542,0.521542,0.521542,0.521542
583.55,-0.665356,0.121199,4913.638875,39.534763,2.800144,71.03798,84.880631,-230.991648,87.453694,-3.44602,0.161122,5.072295,0.800665,5,3.733415,0.064449,0.064449,-1.378408,1.378408,0.507229,0.507229,0.507229,0.507229,0.507229,0.507229
583.65,-0.665234,0.1214,4913.601688,40.047718,2.813591,70.734167,11.952971,-247.117911,84.19101,-3.038138,0.134473,5.129552,0.801182,5,3.733208,0.053789,0.053789,-1.215255,1.215255,0.512955,0.512955,0.512955,0.512955,0.512955,0.512955
583.75,-0.665109,0.121599,4913.565515,40.581444,2.828614,70.482045,-50.355146,-243.663479,80.519348,-2.521216,0.150232,5.337263,0.801725,5,3.733435,0.060093,0.060093,-1.008486,1.008486,0.533726,0.533726,0.533726,0.533726,0.533726,0.533726
583.85,-0.664981,0.121797,4913.530808,41.123429,2.841601,70.2761,-99.596259,-229.31786,77.33562,-2.059445,0.129867,5.419848,0.802287,5,3.733662,0.051947,0.051947,-0.823778,0.823778,0.541985,0.541985,0.541985,0.541985,0.541985,0.541985
583.95,-0.664852,0.121993,4913.497958,41.67218,2.852735,70.110056,-136.687524,-210.56327,74.60092,-1.660444,0.111343,5.487511,0.802865,5,3.733889,0.044537,0.044537,-0.664178,0.664178,0.548751,0.548751,0.548751,0.548751,0.548751,0.548751
584,-0.664786,0.122091,4913.48233,41.951334,2.858677,70.040324,-151.345925,-200.951827,73.134652,-1.394647,0.118845,5.583086,0.803159,5,3.734437,0.047538,0.047538,-0.557859,0.557859,0.558309,0.558309,0.558309,0.558309,0.558309,0.558309
584.05,-0.66472,0.122189,4913.467187,42.092493,2.819162,69.93651,-169.313062,-181.991344,83.044965,-2.076272,-0.7903,2.823172,0.803441,5,3.734551,-0.31612,-0.31612,-0.830509,0.830509,0.282317,0.282317,0.282317,0.282317,0.282317,0.282317
584.15,-0.664587,0.122383,4913.437429,42.4225,2.78012,69.588532,-218.327398,-111.864165,92.750831,-3.47978,-0.390427,3.300068,0.804019,5,3.734329,-0.156171,-0.156171,-1.391912,1.391912,0.330007,0.330007,0.330007,0.330007,0.330007,0.330007
584.25,-0.664451,0.122576,4913.407578,42.782813,2.769088,69.139556,-244.399403,-5.993404,95.52701,-4.489756,-0.110311,3.603133,0.804657,5,3.734492,-0.044124,-0.044124,-1.795902,1.795902,0.360313,0.360313,0.360313,0.360313,0.360313,0.360313
584.35,-0.664313,0.122768,4913.377154,43.172366,2.773463,68.678397,-222.096677,103.649042,94.535168,-4.611598,0.043744,3.895533,0.805326,5,3.734656,0.017498,0.017498,-1.844639,1.844639,0.389553,0.389553,0.389553,0.389553,0.389553,0.389553
584.45,-0.664174,0.122958,4913.346328,43.582889,2.784283,68.249626,-159.688944,187.530863,91.955744,-4.287706,0.108204,4.105228,0.806009,5,3.73482,0.043282,0.043282,-1.715082,1.715082,0.410523,0.410523,0.410523,0.410523,0.410523,0.410523
584.5,-0.664103,0.123053,4913.330892,43.802669,2.79403,68.054778,-120.842131,215.76517,89.589251,-3.896953,0.194929,4.395602,0.806356,5,3.735304,0.077972,0.077972,-1.558781,1.558781,0.43956,0.43956,0.43956,0.43956,0.43956,0.43956
584.55,-0.664032,0.123148,4913.315545,44.015316,2.799652,67.874349,-80.357592,234.522179,88.235577,-3.608598,0.112447,4.25293,0.806704,5,3.735386,0.044979,0.044979,-1.443439,1.443439,0.425293,0.425293,0.425293,0.425293,0.425293,0.425293
584.65,-0.663889,0.123336,4913.285351,44.444559,2.808311,67.555832,-2.884329,248.862505,86.161048,-3.18517,0.086584,4.292437,0.807409,5,3.735149,0.034634,0.034634,-1.274068,1.274068,0.429244,0.429244,0.429244,0.429244,0.429244,0.429244
584.75,-0.663744,0.123524,4913.256093,44.89174,2.819209,67.291168,62.601317,242.060182,83.517159,-2.646634,0.10899,4.471807,0.808122,5,3.735315,0.043596,0.043596,-1.058654,1.058654,0.447181,0.447181,0.447181,0.447181,0.447181,0.447181
584.85,-0.663597,0.12371,4913.228118,45.345566,2.82839,67.074923,113.523689,223.86399,81.290692,-2.162456,0.091801,4.538258,0.80884,5,3.735481,0.03672,0.03672,-0.864982,0.864982,0.453826,0.453826,0.453826,0.453826,0.453826,0.453826
584.95,-0.663448,0.123895,4913.201729,45.80488,2.835998,66.900611,151.130096,201.452269,79.449564,-1.743115,0.076088,4.593143,0.809564,5,3.735647,0.030435,0.030435,-0.697246,0.697246,0.459314,0.459314,0.459314,0.459314,0.459314,0.459314
585,-0.663373,0.123987,4913.189208,46.038708,2.840364,66.827416,165.758198,190.205789,78.384594,-1.463897,0.087308,4.676565,0.809927,5,3.736133,0.034923,0.034923,-0.585559,0.585559,0.467656,0.467656,0.467656,0.467656,0.467656,0.467656
585.05,-0.663297,0.124079,4913.177078,46.158179,2.800636,66.71616,183.486409,168.455176,88.379523,-2.225116,-0.794557,2.389411,0.810259,5,3.736217,-0.317823,-0.317823,-0.890046,0.890046,0.238941,0.238941,0.238941,0.238941,0.238941,0.238941
585.1162,-0.663197,0.1242,4913.161255,46.348145,2.774378,66.479249,215.899933,119.578692,94.936007,-3.57871,-0.39665,2.869564,0.810661,5,3.736174,-0.15866,-0.15866,-1.431484,1.431484,0.286956,0.286956,0.286956,0.286956,0.286956,0.286956
585.25,-0.662991,0.124443,4913.128607,46.735891,2.747251,65.830135,241.885929,-34.904228,101.700923,-4.851386,-0.202743,2.897963,0.811503,5,3.735791,-0.081097,-0.081097,-1.940554,1.940554,0.289796,0.289796,0.289796,0.289796,0.289796,0.289796
585.35,-0.662836,0.124623,4913.10319,47.069032,2.755258,65.297567,191.446246,-153.514581,99.820615,-5.325677,0.080077,3.331406,0.812154,5,3.736106,0.032031,0.032031,-2.130271,2.130271,0.333141,0.333141,0.333141,0.333141,0.333141,0.333141
585.45,-0.662679,0.124803,4913.077017,47.412719,2.765931,64.807301,97.104418,-226.727401,97.275246,-4.90266,0.106726,3.436865,0.812816,5,3.73618,0.04269,0.04269,-1.961064,1.961064,0.343687,0.343687,0.343687,0.343687,0.343687,0.343687
585.5,-0.6626,0.124892,4913.06379,47.598487,2.776224,64.585839,45.129307,-243.591552,94.770418,-4.429246,0.205858,3.715362,0.81315,5,3.736574,0.082343,0.082343,-1.771698,1.771698,0.371536,0.371536,0.371536,0.371536,0.371536,0.371536
585.55,-0.66252,0.124981,4913.050581,47.776045,2.78132,64.381453,-5.263092,-248.26336,93.545415,-4.087714,0.101919,3.551165,0.813486,5,3.736612,0.040768,0.040768,-1.635086,1.635086,0.355116,0.355116,0.355116,0.355116,0.355116,0.355116
585.65,-0.66236,0.125158,4913.02444,48.133107,2.788009,64.022144,-92.530689,-231.327325,91.959049,-3.59309,0.066889,3.570617,0.814165,5,3.736331,0.026755,0.026755,-1.437236,1.437236,0.357062,0.357062,0.357062,0.357062,0.357062,0.357062
585.75,-0.662199,0.125334,4912.998911,48.506808,2.7974,63.725113,-156.850745,-194.943584,89.690688,-2.970314,0.093913,3.737014,0.81485,5,3.736407,0.037565,0.037565,-1.188125,1.188125,0.373701,0.373701,0.373701,0.373701,0.373701,0.373701
585.85,-0.662036,0.125509,4912.974305,48.885957,2.804873,63.483523,-199.631619,-152.287384,87.892758,-2.4159,0.074732,3.791492,0.81554,5,3.736483,0.029893,0.029893,-0.96636,0.96636,0.379149,0.379149,0.379149,0.379149,0.379149,0.379149
585.95,-0.661871,0.125683,4912.950893,49.269687,2.810677,63.289562,-225.887177,-111.271611,86.507558,-1.939608,0.058041,3.837292,0.816235,5,3.73656,0.023216,0.023216,-0.775843,0.775843,0.383729,0.383729,0.383729,0.383729,0.383729,0.383729
586,-0.661789,0.12577,4912.939703,49.465634,2.814412,63.208342,-234.56887,-92.736231,85.603136,-1.624388,0.074687,3.918957,0.816583,5,3.736956,0.029875,0.029875,-0.649755,0.649755,0.391896,0.391896,0.391896,0.391896,0.391896,0.391896
586.05,-0.661705,0.125856,4912.928886,49.659928,2.816508,63.137032,-240.843512,-75.870506,85.10685,-1.426206,0.041933,3.885864,0.816897,5,3.736995,0.016773,0.016773,-0.570482,0.570482,0.388586,0.388586,0.388586,0.388586,0.388586,0.388586
586.15,-0.661538,0.126028,4912.908444,50.063149,2.825509,63.022894,-248.830162,-48.123541,82.887609,-1.141383,0.090005,4.032215,0.817458,5,3.736693,0.036002,0.036002,-0.456553,0.456553,0.403221,0.403221,0.403221,0.403221,0.403221,0.403221
586.25,-0.66137,0.126198,4912.88971,50.458274,2.827668,62.938084,-252.363214,-26.910175,82.396687,-0.848093,0.021598,3.951252,0.81802,5,3.736681,0.008639,0.008639,-0.339237,0.339237,0.395125,0.395125,0.395125,0.395125,0.395125,0.395125
586.35,-0.6612,0.126368,4912.872646,50.855423,2.828999,62.875057,-253.841292,-10.973746,82.115538,-0.630275,0.013304,3.97149,0.818584,5,3.73667,0.005322,0.005322,-0.25211,0.25211,0.397149,0.397149,0.397149,0.397149,0.397149,0.397149
586.45,-0.661028,0.126536,4912.857256,51.254068,2.829783,62.828014,-254.316322,0.976301,81.972858,-0.470427,0.007841,3.986452,0.819149,5,3.73666,0.003136,0.003136,-0.188171,0.188171,0.398645,0.398645,0.398645,0.398645,0.398645,0.398645
586.5,-0.660942,0.12662,4912.850189,51.453939,2.830114,62.809211,-254.367928,5.760309,81.917049,-0.376056,0.006613,3.997409,0.819432,5,3.736968,0.002645,0.002645,-0.150422,0.150422,0.399741,0.399741,0.399741,0.399741,0.399741,0.399741
586.55,-0.660856,0.126703,4912.843541,51.653625,2.830192,62.792858,-254.333992,9.922908,81.92532,-0.327076,0.001574,3.99372,0.819715,5,3.736963,0.00063,0.00063,-0.13083,0.13083,0.399372,0.399372,0.399372,0.399372,0.399372,0.399372
586.65,-0.660682,0.126869,4912.831478,52.054301,2.830529,62.766253,-254.183163,16.698474,81.896344,-0.266049,0.003362,4.006756,0.820282,5,3.73664,0.001345,0.001345,-0.10642,0.10642,0.400676,0.400676,0.400676,0.400676,0.400676,0.400676
586.75,-0.660506,0.127034,4912.821025,52.455928,2.830858,62.746256,-254.000987,21.795015,81.868985,-0.199968,0.003296,4.016278,0.82085,5,3.73663,0.001319,0.001319,-0.079987,0.079987,0.401628,0.401628,0.401628,0.401628,0.401628,0.401628
586.8,-0.660418,0.127117,4912.816393,52.656516,2.83081,62.738203,-253.901112,23.847688,81.909539,-0.161064,-0.00096,4.011763,0.821133,5,3.73694,-0.000384,-0.000384,-0.064426,0.064426,0.401176,0.401176,0.401176,0.401176,0.401176,0.401176
586.85,-0.66033,0.127198,4912.812156,52.857387,2.830874,62.731199,-253.820834,25.63478,81.921475,-0.140078,0.001285,4.017406,0.821417,5,3.736935,0.000514,0.000514,-0.056031,0.056031,0.401741,0.401741,0.401741,0.401741,0.401741,0.401741
586.95,-0.660152,0.127361,4912.804851,53.260216,2.831402,62.719796,-253.730362,28.551892,81.843422,-0.114028,0.005277,4.028295,0.821986,5,3.736612,0.002111,0.002111,-0.045611,0.045611,0.402829,0.402829,0.402829,0.402829,0.402829,0.402829
587,-0.660063,0.127442,4912.801775,53.46106,2.831327,62.715178,-253.677388,29.732814,81.890893,-0.092356,-0.001501,4.016873,0.82227,5,3.736922,-0.000601,-0.000601,-0.036942,0.036942,0.401687,0.401687,0.401687,0.401687,0.401687,0.401687
587.05,-0.659973,0.127523,4912.798992,53.582825,2.795245,62.66842,-249.009394,41.062649,91.080018,-0.935166,-0.721648,2.435296,0.822527,5,3.736918,-0.288659,-0.288659,-0.374067,0.374067,0.24353,0.24353,0.24353,0.24353,0.24353,0.24353
587.1162,-0.659853,0.127629,4912.795404,53.763982,2.769599,62.510453,-237.243532,78.988853,97.558238,-2.386201,-0.3874,2.736507,0.822835,5,3.736792,-0.15496,-0.15496,-0.95448,0.95448,0.273651,0.273651,0.273651,0.273651,0.273651,0.273651
587.25,-0.659611,0.127842,4912.787046,54.130297,2.741604,62.002252,-167.044863,182.506253,104.60076,-3.798222,-0.209231,2.737782,0.823477,5,3.736306,-0.083692,-0.083692,-1.519289,1.519289,0.273778,0.273778,0.273778,0.273778,0.273778,0.273778
587.3,-0.65952,0.127921,4912.78338,54.288805,2.747513,61.779288,-122.89462,215.52298,103.167534,-4.459268,0.118191,3.170165,0.823722,5,3.736726,0.047277,0.047277,-1.783707,1.783707,0.317016,0.317016,0.317016,0.317016,0.317016,0.317016
587.35,-0.659428,0.128,4912.779393,54.437835,2.748567,61.561472,-73.470895,237.162528,102.936849,-4.356323,0.021076,2.980603,0.823969,5,3.736684,0.00843,0.00843,-1.742529,1.742529,0.29806,0.29806,0.29806,0.29806,0.29806,0.29806
587.45,-0.659244,0.128157,4912.770587,54.737298,2.749996,61.153163,26.768174,247.134154,102.64411,-4.08309,0.014291,2.994631,0.824468,5,3.736324,0.005716,0.005716,-1.633236,1.633236,0.299463,0.299463,0.299463,0.299463,0.299463,0.299463
587.5,-0.659152,0.128235,4912.765827,54.901202,2.75759,60.966464,72.421475,238.682942,100.784158,-3.733977,0.151888,3.27808,0.82472,5,3.736559,0.060755,0.060755,-1.493591,1.493591,0.327808,0.327808,0.327808,0.327808,0.327808,0.327808
587.55,-0.659059,0.128313,4912.7609,55.058459,2.760692,60.793434,112.608456,222.996501,100.040842,-3.460599,0.062023,3.145131,0.824973,5,3.736517,0.024809,0.024809,-1.38424,1.38424,0.314513,0.314513,0.314513,0.314513,0.314513,0.314513
587.65,-0.658873,0.128467,4912.750722,55.37317,2.763931,60.487788,174.824589,179.117883,99.292342,-3.056463,0.032396,3.147111,0.825483,5,3.736157,0.012959,0.012959,-1.222585,1.222585,0.314711,0.314711,0.314711,0.314711,0.314711,0.314711
587.75,-0.658685,0.128621,4912.740291,55.699372,2.769802,60.233893,214.838923,129.844026,97.882174,-2.538947,0.058706,3.262017,0.825997,5,3.736075,0.023483,0.023483,-1.015579,1.015579,0.326202,0.326202,0.326202,0.326202,0.326202,0.326202
587.85,-0.658497,0.128774,4912.729846,56.0289,2.77418,60.026984,237.481897,83.131734,96.842692,-2.069089,0.043784,3.295289,0.826514,5,3.735992,0.017514,0.017514,-0.827636,0.827636,0.329529,0.329529,0.329529,0.329529,0.329529,0.329529
587.95,-0.658308,0.128925,4912.719599,56.361262,2.777211,59.860824,248.404866,42.784603,96.14001,-1.6616,0.030309,3.323616,0.827033,5,3.73591,0.012123,0.012123,-0.66464,0.66464,0.332362,0.332362,0.332362,0.332362,0.332362,0.332362
588,-0.658212,0.129,4912.714604,56.530461,2.779553,59.791278,251.079784,25.45022,95.579455,-1.390917,0.046842,3.383973,0.827293,5,3.736145,0.018737,0.018737,-0.556367,0.556367,0.338397,0.338397,0.338397,0.338397,0.338397,0.338397
588.05,-0.658117,0.129075,4912.71087,57.51306,3.226217,59.989742,257.115833,79.389245,-22.826274,3.969272,8.933268,19.651976,0.827906,5,3.736104,3.573307,3.573307,1.587709,-1.587709,1.965198,1.965198,1.965198,1.965198,1.965198,1.965198
588.15,-0.657925,0.129224,4912.718944,59.178103,3.763427,61.406673,-31.92486,217.688294,-157.682045,14.169307,5.372103,16.650438,0.829827,5,3.735992,2.148841,2.148841,5.667723,-5.667723,1.665044,1.665044,1.665044,1.665044,1.665044,1.665044
588.2,-0.657828,0.129299,4912.733842,59.938558,3.905841,62.456513,-182.008722,71.715047,-187.523172,20.996798,2.84829,15.209082,0.830756,5,3.737259,1.139316,1.139316,8.398719,-8.398719,1.520908,1.520908,1.520908,1.520908,1.520908,1.520908
588.25,-0.657731,0.129372,4912.758748,60.734995,4.02699,63.587641,-124.958371,-117.769051,-210.008939,22.622568,2.42298,15.928749,0.83162,5,3.737757,0.969192,0.969192,9.049027,-9.049027,1.592875,1.592875,1.592875,1.592875,1.592875,1.592875
588.35,-0.657536,0.129518,4912.841539,62.297944,4.159992,65.924169,142.428664,-7.024097,-231.343181,23.365281,1.330017,15.629487,0.833128,5,3.737938,0.532007,0.532007,9.346112,-9.346112,1.562949,1.562949,1.562949,1.562949,1.562949,1.562949
588.45,-0.657338,0.129662,4912.968739,63.707405,4.13988,68.190593,-88.805563,117.706966,-228.776112,22.664244,-0.201124,14.094608,0.834397,5,3.738937,-0.08045,-0.08045,9.065698,-9.065698,1.409461,1.409461,1.409461,1.409461,1.409461,1.409461
588.5,-0.657238,0.129734,4913.048364,64.330905,4.08217,69.243292,-159.190038,-20.529371,-220.040192,21.05397,-1.154192,12.470005,0.834965,5,3.740256,-0.461677,-0.461677,8.421588,-8.421588,1.247001,1.247001,1.247001,1.247001,1.247001,1.247001
588.55,-0.657138,0.129804,4913.137708,65.002147,4.039072,70.231856,-74.529569,-152.733283,-213.055587,19.771276,-0.861956,13.424849,0.835496,5,3.740756,-0.344782,-0.344782,7.90851,-7.90851,1.342485,1.342485,1.342485,1.342485,1.342485,1.342485
588.65,-0.656936,0.129944,4913.34228,66.328754,3.941935,72.00875,184.215381,-46.622373,-195.789607,17.768941,-0.971374,13.266064,0.836441,5,3.74094,-0.38855,-0.38855,7.107576,-7.107576,1.326606,1.326606,1.326606,1.326606,1.326606,1.326606
588.75,-0.656732,0.13008,4913.576837,67.537297,3.810126,73.520808,64.688545,204.320176,-169.281729,15.120584,-1.318088,12.085437,0.837259,5,3.741943,-0.527235,-0.527235,6.048233,-6.048233,1.208544,1.208544,1.208544,1.208544,1.208544,1.208544
588.85,-0.656526,0.130214,4913.835034,68.696229,3.676828,74.789665,-192.904847,134.411332,-139.416049,12.688571,-1.332979,11.589312,0.837979,5,3.742946,-0.533191,-0.533191,5.075428,-5.075428,1.158931,1.158931,1.158931,1.158931,1.158931,1.158931
588.95,-0.656318,0.130345,4914.110762,69.817847,3.549672,75.844125,-226.53593,-108.286506,-108.557204,10.544601,-1.271562,11.216186,0.838619,5,3.74395,-0.508625,-0.508625,4.21784,-4.21784,1.121619,1.121619,1.121619,1.121619,1.121619,1.121619
589,-0.656213,0.130409,4914.253579,70.337321,3.482207,76.29776,-160.421949,-201.964817,-91.41566,9.072703,-1.349301,10.389484,0.838915,5,3.745272,-0.539721,-0.539721,3.629081,-3.629081,1.038948,1.038948,1.038948,1.038948,1.038948,1.038948
589.05,-0.656108,0.130472,4914.398708,70.909462,3.431154,76.714722,-65.99586,-253.903054,-78.160216,8.339228,-1.021062,11.442806,0.839194,5,3.745775,-0.408425,-0.408425,3.335691,-3.335691,1.144281,1.144281,1.144281,1.144281,1.144281,1.144281
589.1162,-0.655967,0.130555,4914.593439,71.658124,3.365667,77.213465,64.617549,-259.058086,-60.848761,7.533852,-0.989216,11.309064,0.83952,5,3.746174,-0.395686,-0.395686,3.013541,-3.013541,1.130906,1.130906,1.130906,1.130906,1.130906,1.130906
589.25,-0.655681,0.130718,4914.991307,73.138668,3.239946,78.061367,242.064666,-125.544798,-26.906157,6.337099,-0.939626,11.065368,0.840037,5,3.746409,-0.375851,-0.375851,2.53484,-2.53484,1.106537,1.106537,1.106537,1.106537,1.106537,1.106537
589.3,-0.655573,0.130777,4915.140479,73.636908,3.186279,78.325472,267.520404,-58.236184,-12.242759,5.282094,-1.073325,9.964804,0.840194,5,3.748287,-0.42933,-0.42933,2.112838,-2.112838,0.99648,0.99648,0.99648,0.99648,0.99648,0.99648
589.35,-0.655464,0.130835,4915.289112,74.169169,3.142266,78.567831,273.998256,7.677944,-0.18448,4.847185,-0.880276,10.645221,0.840338,5,3.748789,-0.35211,-0.35211,1.938874,-1.938874,1.064522,1.064522,1.064522,1.064522,1.064522,1.064522
589.45,-0.655246,0.13095,4915.583131,75.230828,3.060392,78.99102,245.930942,119.163545,22.239438,4.231893,-0.818737,10.616593,0.840579,5,3.748974,-0.327495,-0.327495,1.692757,-1.692757,1.061659,1.061659,1.061659,1.061659,1.061659,1.061659
589.5,-0.655136,0.131005,4915.72801,75.735376,3.017502,79.173341,219.30398,161.084755,33.940283,3.646419,-0.85779,10.090944,0.840681,5,3.750296,-0.343116,-0.343116,1.458568,-1.458568,1.009094,1.009094,1.009094,1.009094,1.009094,1.009094
589.55,-0.655025,0.13106,4915.870996,76.252236,2.978831,79.340222,188.464944,194.20828,44.439834,3.337614,-0.773424,10.337214,0.840773,5,3.750799,-0.30937,-0.30937,1.335046,-1.335046,1.033721,1.033721,1.033721,1.033721,1.033721,1.033721
589.65,-0.654803,0.131167,4916.150089,77.285741,2.90623,79.632442,122.738911,236.815954,63.964491,2.922199,-0.72601,10.335044,0.840929,5,3.750983,-0.290404,-0.290404,1.16888,-1.16888,1.033504,1.033504,1.033504,1.033504,1.033504,1.033504
589.75,-0.654579,0.13127,4916.418575,78.299289,2.835505,79.875901,60.834683,254.411632,82.665522,2.43459,-0.707253,10.135481,0.841053,5,3.751987,-0.282901,-0.282901,0.973836,-0.973836,1.013548,1.013548,1.013548,1.013548,1.013548,1.013548
589.85,-0.654353,0.131369,4916.674732,79.306968,2.768219,80.080001,7.818892,255.344141,100.077905,2.041005,-0.672863,10.076794,0.841154,5,3.752992,-0.269145,-0.269145,0.816402,-0.816402,1.007679,1.007679,1.007679,1.007679,1.007679,1.007679
589.95,-0.654125,0.131465,4916.916938,80.19666,2.688826,80.227313,-28.731199,245.077116,120.039731,1.47312,-0.793931,8.896914,0.841271,5,3.753996,-0.317572,-0.317572,0.589248,-0.589248,0.889691,0.889691,0.889691,0.889691,0.889691,0.889691
590,-0.654011,0.131511,4917.032325,80.571336,2.642876,80.268934,-37.997219,237.991586,131.260771,0.83242,-0.918994,7.493525,0.841358,5,3.755317,-0.367598,-0.367598,0.332968,-0.332968,0.749352,0.749352,0.749352,0.749352,0.749352,0.749352
590.05,-0.653896,0.131557,4917.143535,80.920228,2.597004,80.288611,-41.567911,231.057709,142.194747,0.393542,-0.917441,6.977848,0.84148,5,3.755819,-0.366976,-0.366976,0.157417,-0.157417,0.697785,0.697785,0.697785,0.697785,0.697785,0.697785
