航向角,过载,高度,速度
28.2114,4.77775,10075,516.124
28.2625,4.77818,10075,516.082
28.3135,4.77861,10075,516.039
28.3645,4.77904,10075,515.996
28.4156,4.77946,10075,515.954
28.4666,4.77988,10075,515.911
28.5177,4.7803,10075,515.868
28.5688,4.78072,10075,515.825
28.6198,4.78113,10075,515.783
28.6709,4.78155,10075,515.74
28.722,4.78196,10075,515.697
28.7731,4.78237,10075,515.654
28.8242,4.78277,10075,515.611
28.8753,4.78317,10075,515.568
28.9264,4.78358,10075,515.525
28.9775,4.78397,10075,515.483
29.0286,4.78437,10075,515.44
29.0797,4.78476,10075,515.396
29.1308,4.78516,10075,515.353
29.182,4.78554,10075,515.31
29.2331,4.78593,10075,515.267
29.2842,4.78632,10075,515.224
29.3354,4.7867,10075,515.181
29.3865,4.78708,10075,515.138
29.4377,4.78746,10075,515.095
29.4889,4.78783,10075,515.051
29.54,4.78821,10075,515.008
29.5912,4.78858,10075,514.965
29.6424,4.78895,10075,514.922
29.6936,4.78931,10075,514.878
29.7448,4.78968,10074.9,514.835
29.7959,4.79004,10074.9,514.792
29.8471,4.7904,10074.9,514.748
29.8983,4.79076,10074.9,514.705
29.9496,4.79112,10074.9,514.661
30.0008,4.79147,10074.9,514.618
30.052,4.79182,10074.9,514.574
30.1032,4.79217,10074.9,514.531
30.1544,4.79252,10074.9,514.487
30.2057,4.79286,10074.9,514.444
30.2569,4.79321,10074.9,514.4
30.3082,4.79355,10074.9,514.357
30.3594,4.79389,10074.9,514.313
30.4107,4.79422,10074.9,514.269
30.4619,4.79456,10074.9,514.226
30.5132,4.79489,10074.9,514.182
30.5645,4.79522,10074.9,514.138
30.6157,4.79555,10074.9,514.094
30.667,4.79588,10074.9,514.05
30.7183,4.7962,10074.8,514.007
30.7696,4.79652,10074.8,513.963
30.8209,4.79684,10074.8,513.919
30.8722,4.79716,10074.8,513.875
30.9235,4.79748,10074.8,513.831
30.9748,4.79779,10074.8,513.787
31.0261,4.7981,10074.8,513.743
31.0774,4.79841,10074.8,513.699
31.1288,4.79872,10074.8,513.655
31.1801,4.79903,10074.8,513.611
31.2314,4.79933,10074.8,513.567
31.2828,4.79964,10074.8,513.523
31.3341,4.79994,10074.8,513.479
31.3855,4.80023,10074.7,513.435
31.4368,4.80053,10074.7,513.391
31.4882,4.80083,10074.7,513.346
31.5396,4.80112,10074.7,513.302
31.5909,4.80141,10074.7,513.258
31.6423,4.8017,10074.7,513.214
31.6937,4.80199,10074.7,513.17
31.7451,4.80227,10074.7,513.125
31.7964,4.80255,10074.7,513.081
31.8478,4.80284,10074.7,513.037
31.8992,4.80311,10074.7,512.992
31.9506,4.80339,10074.7,512.948
32.002,4.80367,10074.6,512.903
32.0535,4.80394,10074.6,512.859
32.1049,4.80421,10074.6,512.814
32.1563,4.80448,10074.6,512.77
32.2077,4.80475,10074.6,512.725
32.2592,4.80502,10074.6,512.681
32.3106,4.80528,10074.6,512.636
32.362,4.80555,10074.6,512.592
32.4135,4.80581,10074.6,512.547
32.4649,4.80607,10074.6,512.503
32.5164,4.80632,10074.5,512.458
32.5678,4.80658,10074.5,512.413
32.6193,4.80683,10074.5,512.369
32.6708,4.80709,10074.5,512.324
32.7222,4.80734,10074.5,512.279
32.7737,4.80759,10074.5,512.234
32.8252,4.80783,10074.5,512.189
32.8767,4.80808,10074.5,512.145
32.9282,4.80832,10074.5,512.1
32.9797,4.80856,10074.5,512.055
33.0312,4.8088,10074.4,512.01
33.0827,4.80904,10074.4,511.965
33.1342,4.80928,10074.4,511.92
33.1857,4.80951,10074.4,511.875
33.2372,4.80975,10074.4,511.83
33.2888,4.80998,10074.4,511.785
33.3403,4.81021,10074.4,511.74
33.3918,4.81044,10074.4,511.695
33.4434,4.81066,10074.3,511.65
33.4949,4.81089,10074.3,511.605
33.5465,4.81111,10074.3,511.56
33.598,4.81134,10074.3,511.515
33.6496,4.81156,10074.3,511.47
33.7011,4.81177,10074.3,511.424
33.7527,4.81199,10074.3,511.379
33.8043,4.81221,10074.3,511.334
33.8559,4.81242,10074.3,511.289
33.9074,4.81263,10074.2,511.244
33.959,4.81284,10074.2,511.198
34.0106,4.81305,10074.2,511.153
34.0622,4.81326,10074.2,511.108
34.1138,4.81346,10074.2,511.062
34.1654,4.81367,10074.2,511.017
34.217,4.81387,10074.2,510.971
34.2686,4.81407,10074.2,510.926
34.3202,4.81427,10074.1,510.881
34.3719,4.81447,10074.1,510.835
34.4235,4.81467,10074.1,510.79
34.4751,4.81486,10074.1,510.744
34.5268,4.81506,10074.1,510.698
34.5784,4.81525,10074.1,510.653
34.63,4.81544,10074.1,510.607
34.6817,4.81563,10074.1,510.562
34.7333,4.81581,10074,510.516
34.785,4.816,10074,510.47
34.8367,4.81618,10074,510.425
34.8883,4.81637,10074,510.379
34.94,4.81655,10074,510.333
34.9917,4.81673,10074,510.288
35.0434,4.81691,10074,510.242
35.095,4.81709,10074,510.196
35.1467,4.81726,10073.9,510.15
35.1984,4.81744,10073.9,510.104
35.2501,4.81761,10073.9,510.059
35.3018,4.81778,10073.9,510.013
35.3535,4.81795,10073.9,509.967
35.4052,4.81812,10073.9,509.921
35.457,4.81829,10073.9,509.875
35.5087,4.81845,10073.8,509.829
35.5604,4.81862,10073.8,509.783
35.6121,4.81878,10073.8,509.737
35.6639,4.81894,10073.8,509.691
35.7156,4.8191,10073.8,509.645
35.7674,4.81926,10073.8,509.599
35.8191,4.81942,10073.8,509.553
35.8709,4.81957,10073.8,509.507
35.9226,4.81973,10073.7,509.461
35.9744,4.81988,10073.7,509.414
36.0261,4.82004,10073.7,509.368
36.0779,4.82019,10073.7,509.322
36.1297,4.82034,10073.7,509.276
36.1815,4.82048,10073.7,509.23
36.2333,4.82063,10073.7,509.183
36.285,4.82078,10073.6,509.137
36.3368,4.82092,10073.6,509.091
36.3886,4.82106,10073.6,509.044
36.4404,4.82121,10073.6,508.998
36.4923,4.82135,10073.6,508.952
36.5441,4.82149,10073.6,508.905
36.5959,4.82162,10073.6,508.859
36.6477,4.82176,10073.6,508.812
36.6995,4.8219,10073.5,508.766
36.7514,4.82203,10073.5,508.719
36.8032,4.82216,10073.5,508.673
36.855,4.82229,10073.5,508.626
36.9069,4.82242,10073.5,508.58
36.9587,4.82255,10073.5,508.533
37.0106,4.82268,10073.5,508.487
37.0624,4.82281,10073.4,508.44
37.1143,4.82293,10073.4,508.394
37.1662,4.82306,10073.4,508.347
37.218,4.82318,10073.4,508.3
37.2699,4.8233,10073.4,508.254
37.3218,4.82342,10073.4,508.207
37.3737,4.82354,10073.4,508.16
37.4256,4.82366,10073.3,508.113
37.4774,4.82378,10073.3,508.067
37.5293,4.82389,10073.3,508.02
37.5812,4.82401,10073.3,507.973
37.6331,4.82412,10073.3,507.926
37.6851,4.82424,10073.3,507.879
37.737,4.82435,10073.3,507.832
37.7889,4.82446,10073.3,507.786
37.8408,4.82457,10073.2,507.739
37.8927,4.82467,10073.2,507.692
37.9447,4.82478,10073.2,507.645
37.9966,4.82489,10073.2,507.598
38.0486,4.82499,10073.2,507.551
38.1005,4.8251,10073.2,507.504
38.1525,4.8252,10073.2,507.457
38.2044,4.8253,10073.1,507.41
38.2564,4.8254,10073.1,507.363
38.3083,4.8255,10073.1,507.316
38.3603,4.8256,10073.1,507.269
38.4123,4.82569,10073.1,507.221
38.4643,4.82579,10073.1,507.174
38.5163,4.82589,10073.1,507.127
38.5682,4.82598,10073,507.08
38.6202,4.82607,10073,507.033
38.6722,4.82616,10073,506.985
38.7242,4.82625,10073,506.938
38.7762,4.82634,10073,506.891
38.8282,4.82643,10073,506.844
38.8803,4.82652,10073,506.796
38.9323,4.82661,10072.9,506.749
38.9843,4.82669,10072.9,506.702
39.0363,4.82678,10072.9,506.654
39.0884,4.82686,10072.9,506.607
39.1404,4.82694,10072.9,506.56
39.1925,4.82702,10072.9,506.512
39.2445,4.8271,10072.9,506.465
39.2966,4.82718,10072.9,506.417
39.3486,4.82726,10072.8,506.37
39.4007,4.82734,10072.8,506.322
39.4527,4.82742,10072.8,506.275
39.5048,4.82749,10072.8,506.227
39.5569,4.82757,10072.8,506.18
39.609,4.82764,10072.8,506.132
39.661,4.82771,10072.8,506.084
39.7131,4.82779,10072.7,506.037
39.7652,4.82786,10072.7,505.989
39.8173,4.82793,10072.7,505.942
39.8694,4.828,10072.7,505.894
39.9215,4.82806,10072.7,505.846
39.9736,4.82813,10072.7,505.798
40.0258,4.8282,10072.7,505.751
40.0779,4.82826,10072.7,505.703
40.13,4.82833,10072.6,505.655
40.1821,4.82839,10072.6,505.607
40.2343,4.82845,10072.6,505.56
40.2864,4.82851,10072.6,505.512
40.3386,4.82857,10072.6,505.464
40.3907,4.82863,10072.6,505.416
40.4429,4.82869,10072.6,505.368
40.495,4.82875,10072.5,505.32
40.5472,4.82881,10072.5,505.272
40.5993,4.82886,10072.5,505.224
40.6515,4.82892,10072.5,505.176
40.7037,4.82897,10072.5,505.128
40.7559,4.82903,10072.5,505.08
40.808,4.82908,10072.5,505.032
40.8602,4.82913,10072.5,504.984
40.9124,4.82918,10072.4,504.936
40.9646,4.82923,10072.4,504.888
41.0168,4.82928,10072.4,504.84
41.069,4.82933,10072.4,504.792
41.1213,4.82938,10072.4,504.744
41.1735,4.82943,10072.4,504.696
41.2257,4.82947,10072.4,504.648
41.2779,4.82952,10072.4,504.599
41.3302,4.82956,10072.3,504.551
41.3824,4.82961,10072.3,504.503
41.4346,4.82965,10072.3,504.455
41.4869,4.82969,10072.3,504.406
41.5391,4.82973,10072.3,504.358
41.5914,4.82977,10072.3,504.31
41.6436,4.82981,10072.3,504.261
41.6959,4.82985,10072.2,504.213
41.7482,4.82989,10072.2,504.165
41.8004,4.82993,10072.2,504.116
41.8527,4.82996,10072.2,504.068
41.905,4.83,10072.2,504.02
41.9573,4.83003,10072.2,503.971
42.0096,4.83007,10072.2,503.923
42.0619,4.8301,10072.2,503.874
42.1142,4.83013,10072.1,503.826
42.1665,4.83016,10072.1,503.777
42.2188,4.8302,10072.1,503.729
42.2711,4.83023,10072.1,503.68
42.3234,4.83026,10072.1,503.631
42.3758,4.83028,10072.1,503.583
42.4281,4.83031,10072.1,503.534
42.4804,4.83034,10072.1,503.486
42.5328,4.83037,10072.1,503.437
42.5851,4.83039,10072,503.388
42.6375,4.83042,10072,503.34
42.6898,4.83044,10072,503.291
42.7422,4.83047,10072,503.242
42.7945,4.83049,10072,503.194
42.8469,4.83051,10072,503.145
42.8993,4.83053,10072,503.096
42.9516,4.83055,10072,503.047
43.004,4.83058,10071.9,502.998
43.0564,4.83059,10071.9,502.95
43.1088,4.83061,10071.9,502.901
43.1612,4.83063,10071.9,502.852
43.2136,4.83065,10071.9,502.803
43.266,4.83067,10071.9,502.754
43.3184,4.83068,10071.9,502.705
43.3708,4.8307,10071.9,502.656
43.4232,4.83071,10071.9,502.607
43.4757,4.83073,10071.8,502.558
43.5281,4.83074,10071.8,502.509
43.5805,4.83075,10071.8,502.46
43.633,4.83077,10071.8,502.411
43.6854,4.83078,10071.8,502.362
43.7378,4.83079,10071.8,502.313
43.7903,4.8308,10071.8,502.264
43.8428,4.83081,10071.8,502.215
43.8952,4.83082,10071.7,502.166
43.9477,4.83083,10071.7,502.117
44.0002,4.83083,10071.7,502.067
44.0526,4.83084,10071.7,502.018
44.1051,4.83085,10071.7,501.969
44.1576,4.83085,10071.7,501.92
44.2101,4.83086,10071.7,501.871
44.2626,4.83086,10071.7,501.821
44.3151,4.83087,10071.7,501.772
44.3676,4.83087,10071.6,501.723
44.4201,4.83087,10071.6,501.674
44.4726,4.83088,10071.6,501.624
44.5251,4.83088,10071.6,501.575
44.5776,4.83088,10071.6,501.525
44.6302,4.83088,10071.6,501.476
44.6827,4.83088,10071.6,501.427
44.7352,4.83088,10071.6,501.377
44.7878,4.83088,10071.6,501.328
44.8403,4.83088,10071.6,501.278
44.8929,4.83087,10071.5,501.229
44.9454,4.83087,10071.5,501.179
44.998,4.83087,10071.5,501.13
45.0506,4.83086,10071.5,501.08
45.1031,4.83086,10071.5,501.031
45.1557,4.83085,10071.5,500.981
45.2083,4.83085,10071.5,500.932
45.2609,4.83084,10071.5,500.882
45.3135,4.83083,10071.5,500.832
45.3661,4.83083,10071.4,500.783
45.4187,4.83082,10071.4,500.733
45.4713,4.83081,10071.4,500.684
45.5239,4.8308,10071.4,500.634
45.5765,4.83079,10071.4,500.584
45.6291,4.83078,10071.4,500.534
45.6817,4.83077,10071.4,500.485
45.7344,4.83076,10071.4,500.435
45.787,4.83075,10071.4,500.385
45.8396,4.83073,10071.4,500.335
45.8923,4.83072,10071.3,500.286
45.9449,4.83071,10071.3,500.236
45.9976,4.8307,10071.3,500.186
46.0502,4.83068,10071.3,500.136
46.1029,4.83067,10071.3,500.086
46.1556,4.83065,10071.3,500.036
46.2082,4.83063,10071.3,499.986
46.2609,4.83062,10071.3,499.936
46.3136,4.8306,10071.3,499.886
46.3663,4.83058,10071.3,499.836
46.419,4.83057,10071.3,499.786
46.4717,4.83055,10071.2,499.736
46.5244,4.83053,10071.2,499.686
46.5771,4.83051,10071.2,499.636
46.6298,4.83049,10071.2,499.586
46.6825,4.83047,10071.2,499.536
46.7352,4.83045,10071.2,499.486
46.7879,4.83043,10071.2,499.436
46.8407,4.83041,10071.2,499.386
46.8934,4.83039,10071.2,499.336
46.9461,4.83036,10071.2,499.286
46.9989,4.83034,10071.1,499.235
47.0516,4.83032,10071.1,499.185
47.1044,4.83029,10071.1,499.135
47.1572,4.83027,10071.1,499.085
47.2099,4.83024,10071.1,499.034
47.2627,4.83022,10071.1,498.984
47.3155,4.83019,10071.1,498.934
47.3682,4.83017,10071.1,498.884
47.421,4.83014,10071.1,498.833
47.4738,4.83011,10071.1,498.783
47.5266,4.83009,10071.1,498.732
47.5794,4.83006,10071.1,498.682
47.6322,4.83003,10071,498.632
47.685,4.83,10071,498.581
47.7378,4.82997,10071,498.531
47.7906,4.82994,10071,498.48
47.8435,4.82991,10071,498.43
47.8963,4.82988,10071,498.379
47.9491,4.82985,10071,498.329
48.002,4.82982,10071,498.278
48.0548,4.82979,10071,498.228
48.1076,4.82976,10071,498.177
48.1605,4.82972,10071,498.127
48.2134,4.82969,10071,498.076
48.2662,4.82966,10070.9,498.025
48.3191,4.82962,10070.9,497.975
48.372,4.82959,10070.9,497.924
48.4248,4.82956,10070.9,497.874
48.4777,4.82952,10070.9,497.823
48.5306,4.82949,10070.9,497.772
48.5835,4.82945,10070.9,497.721
48.6364,4.82941,10070.9,497.671
48.6893,4.82938,10070.9,497.62
48.7422,4.82934,10070.9,497.569
48.7951,4.8293,10070.9,497.518
48.848,4.82927,10070.9,497.468
48.9009,4.82923,10070.8,497.417
48.9539,4.82919,10070.8,497.366
49.0068,4.82915,10070.8,497.315
49.0597,4.82911,10070.8,497.264
49.1127,4.82907,10070.8,497.213
49.1656,4.82903,10070.8,497.162
49.2186,4.82899,10070.8,497.111
49.2715,4.82895,10070.8,497.061
49.3245,4.82891,10070.8,497.01
49.3774,4.82887,10070.8,496.959
49.4304,4.82883,10070.8,496.908
49.4834,4.82879,10070.8,496.857
49.5364,4.82874,10070.8,496.806
49.5893,4.8287,10070.7,496.754
49.6423,4.82866,10070.7,496.703
49.6953,4.82862,10070.7,496.652
49.7483,4.82857,10070.7,496.601
49.8013,4.82853,10070.7,496.55
49.8543,4.82848,10070.7,496.499
49.9073,4.82844,10070.7,496.448
49.9604,4.82839,10070.7,496.397
50.0134,4.82835,10070.7,496.345
50.0664,4.8283,10070.7,496.294
50.1194,4.82826,10070.7,496.243
50.1725,4.82821,10070.7,496.192
50.2255,4.82816,10070.7,496.141
50.2786,4.82812,10070.7,496.089
50.3316,4.82807,10070.7,496.038
50.3847,4.82802,10070.6,495.987
50.4377,4.82797,10070.6,495.935
50.4908,4.82793,10070.6,495.884
50.5439,4.82788,10070.6,495.833
50.597,4.82783,10070.6,495.781
50.65,4.82778,10070.6,495.73
50.7031,4.82773,10070.6,495.678
50.7562,4.82768,10070.6,495.627
50.8093,4.82763,10070.6,495.576
50.8624,4.82758,10070.6,495.524
50.9155,4.82753,10070.6,495.473
50.9686,4.82748,10070.6,495.421
51.0218,4.82743,10070.6,495.37
51.0749,4.82738,10070.6,495.318
51.128,4.82732,10070.6,495.266
51.1811,4.82727,10070.5,495.215
51.2343,4.82722,10070.5,495.163
51.2874,4.82717,10070.5,495.112
51.3406,4.82711,10070.5,495.06
51.3937,4.82706,10070.5,495.008
51.4469,4.82701,10070.5,494.957
51.5,4.82695,10070.5,494.905
51.5532,4.8269,10070.5,494.853
51.6064,4.82684,10070.5,494.802
51.6596,4.82679,10070.5,494.75
51.7127,4.82674,10070.5,494.698
51.7659,4.82668,10070.5,494.647
51.8191,4.82662,10070.5,494.595
51.8723,4.82657,10070.5,494.543
51.9255,4.82651,10070.5,494.491
51.9787,4.82646,10070.5,494.439
52.0319,4.8264,10070.4,494.387
52.0852,4.82634,10070.4,494.336
52.1384,4.82629,10070.4,494.284
52.1916,4.82623,10070.4,494.232
52.2448,4.82617,10070.4,494.18
52.2981,4.82611,10070.4,494.128
52.3513,4.82605,10070.4,494.076
52.4046,4.826,10070.4,494.024
52.4578,4.82594,10070.4,493.972
52.5111,4.82588,10070.4,493.92
52.5643,4.82582,10070.4,493.868
52.6176,4.82576,10070.4,493.816
52.6709,4.8257,10070.4,493.764
52.7241,4.82564,10070.4,493.712
52.7774,4.82558,10070.4,493.66
52.8307,4.82552,10070.4,493.608
52.884,4.82546,10070.4,493.556
52.9373,4.8254,10070.4,493.503
52.9906,4.82534,10070.3,493.451
53.0439,4.82528,10070.3,493.399
53.0972,4.82521,10070.3,493.347
53.1505,4.82515,10070.3,493.295
53.2038,4.82509,10070.3,493.242
53.2572,4.82503,10070.3,493.19
53.3105,4.82497,10070.3,493.138
53.3638,4.8249,10070.3,493.086
53.4172,4.82484,10070.3,493.033
53.4705,4.82478,10070.3,492.981
53.5239,4.82471,10070.3,492.929
53.5772,4.82465,10070.3,492.876
53.6306,4.82459,10070.3,492.824
53.684,4.82452,10070.3,492.772
53.7373,4.82446,10070.3,492.719
53.7907,4.82439,10070.3,492.667
53.8441,4.82433,10070.3,492.614
53.8975,4.82426,10070.3,492.562
53.9509,4.8242,10070.3,492.509
54.0043,4.82413,10070.3,492.457
54.0577,4.82407,10070.2,492.405
54.1111,4.824,10070.2,492.352
54.1645,4.82393,10070.2,492.299
54.2179,4.82387,10070.2,492.247
54.2713,4.8238,10070.2,492.194
54.3247,4.82373,10070.2,492.142
54.3782,4.82367,10070.2,492.089
54.4316,4.8236,10070.2,492.037
54.4851,4.82353,10070.2,491.984
54.5385,4.82347,10070.2,491.931
54.5919,4.8234,10070.2,491.879
54.6454,4.82333,10070.2,491.826
54.6989,4.82326,10070.2,491.773
54.7523,4.82319,10070.2,491.72
54.8058,4.82313,10070.2,491.668
54.8593,4.82306,10070.2,491.615
54.9128,4.82299,10070.2,491.562
54.9662,4.82292,10070.2,491.509
55.0197,4.82285,10070.2,491.457
55.0732,4.82278,10070.2,491.404
55.1267,4.82271,10070.2,491.351
55.1802,4.82264,10070.2,491.298
55.2338,4.82257,10070.2,491.245
55.2873,4.8225,10070.1,491.192
55.3408,4.82243,10070.1,491.139
55.3943,4.82236,10070.1,491.086
55.4478,4.82229,10070.1,491.033
55.5014,4.82222,10070.1,490.98
55.5549,4.82215,10070.1,490.928
55.6085,4.82207,10070.1,490.875
55.662,4.822,10070.1,490.822
55.7156,4.82193,10070.1,490.768
55.7691,4.82186,10070.1,490.715
55.8227,4.82179,10070.1,490.662
55.8763,4.82171,10070.1,490.609
55.9299,4.82164,10070.1,490.556
55.9834,4.82157,10070.1,490.503
56.037,4.8215,10070.1,490.45
56.0906,4.82142,10070.1,490.397
56.1442,4.82135,10070.1,490.344
56.1978,4.82128,10070.1,490.29
56.2514,4.8212,10070.1,490.237
56.305,4.82113,10070.1,490.184
56.3586,4.82106,10070.1,490.131
56.4123,4.82098,10070.1,490.077
56.4659,4.82091,10070.1,490.024
56.5195,4.82083,10070.1,489.971
56.5732,4.82076,10070.1,489.918
56.6268,4.82069,10070,489.864
56.6805,4.82061,10070,489.811
56.7341,4.82054,10070,489.758
56.7878,4.82046,10070,489.704
56.8414,4.82039,10070,489.651
56.8951,4.82031,10070,489.597
56.9488,4.82023,10070,489.544
57.0024,4.82016,10070,489.491
57.0561,4.82008,10070,489.437
57.1098,4.82001,10070,489.384
57.1635,4.81993,10070,489.33
57.2172,4.81985,10070,489.277
57.2709,4.81978,10070,489.223
57.3246,4.8197,10070,489.17
57.3783,4.81962,10070,489.116
57.432,4.81955,10070,489.062
57.4858,4.81947,10070,489.009
57.5395,4.81939,10070,488.955
57.5932,4.81932,10070,488.902
57.647,4.81924,10070,488.848
57.7007,4.81916,10070,488.794
57.7545,4.81908,10070,488.741
57.8082,4.819,10070,488.687
57.862,4.81893,10070,488.633
57.9157,4.81885,10070,488.579
57.9695,4.81877,10070,488.526
58.0233,4.81869,10070,488.472
58.0771,4.81861,10070,488.418
58.1308,4.81853,10070,488.364
58.1846,4.81845,10070,488.31
58.2384,4.81838,10069.9,488.257
58.2922,4.8183,10069.9,488.203
58.346,4.81822,10069.9,488.149
58.3998,4.81814,10069.9,488.095
58.4536,4.81806,10069.9,488.041
58.5075,4.81798,10069.9,487.987
58.5613,4.8179,10069.9,487.933
58.6151,4.81782,10069.9,487.879
58.6689,4.81774,10069.9,487.825
58.7228,4.81766,10069.9,487.771
58.7766,4.81758,10069.9,487.717
58.8305,4.8175,10069.9,487.663
58.8843,4.81741,10069.9,487.609
58.9382,4.81733,10069.9,487.555
58.9921,4.81725,10069.9,487.501
59.0459,4.81717,10069.9,487.447
59.0998,4.81709,10069.9,487.393
59.1537,4.81701,10069.9,487.339
59.2076,4.81693,10069.9,487.285
59.2615,4.81685,10069.9,487.23
59.3153,4.81676,10069.9,487.176
59.3692,4.81668,10069.9,487.122
59.4232,4.8166,10069.9,487.068
59.4771,4.81652,10069.9,487.014
59.531,4.81644,10069.9,486.959
59.5849,4.81635,10069.9,486.905
59.6388,4.81627,10069.9,486.851
59.6928,4.81619,10069.9,486.796
59.7467,4.81611,10069.9,486.742
59.8006,4.81602,10069.9,486.688
59.8546,4.81594,10069.9,486.633
59.9085,4.81586,10069.9,486.579
59.9625,4.81577,10069.9,486.525
60.0164,4.81569,10069.9,486.47
60.0704,4.81561,10069.8,486.416
60.1244,4.81552,10069.8,486.361
60.1784,4.81544,10069.8,486.307
60.2323,4.81535,10069.8,486.252
60.2863,4.81527,10069.8,486.198
60.3403,4.81519,10069.8,486.143
60.3943,4.8151,10069.8,486.089
60.4483,4.81502,10069.8,486.034
60.5023,4.81493,10069.8,485.98
60.5563,4.81485,10069.8,485.925
60.6103,4.81476,10069.8,485.871
60.6644,4.81468,10069.8,485.816
60.7184,4.81459,10069.8,485.761
60.7724,4.81451,10069.8,485.707
60.8265,4.81442,10069.8,485.652
60.8805,4.81434,10069.8,485.597
60.9346,4.81425,10069.8,485.543
60.9886,4.81417,10069.8,485.488
61.0427,4.81408,10069.8,485.433
61.0967,4.814,10069.8,485.379
61.1508,4.81391,10069.8,485.324
61.2049,4.81383,10069.8,485.269
61.2589,4.81374,10069.8,485.214
61.313,4.81365,10069.8,485.159
61.3671,4.81357,10069.8,485.105
61.4212,4.81348,10069.8,485.05
61.4753,4.81339,10069.8,484.995
61.5294,4.81331,10069.8,484.94
61.5835,4.81322,10069.8,484.885
61.6376,4.81313,10069.8,484.83
61.6917,4.81305,10069.8,484.775
61.7459,4.81296,10069.8,484.72
61.8,4.81287,10069.8,484.665
61.8541,4.81279,10069.8,484.61
61.9083,4.8127,10069.8,484.555
61.9624,4.81261,10069.8,484.5
62.0166,4.81252,10069.8,484.445
62.0707,4.81244,10069.8,484.39
62.1249,4.81235,10069.8,484.335
62.179,4.81226,10069.8,484.28
62.2332,4.81217,10069.8,484.225
62.2874,4.81209,10069.7,484.17
62.3416,4.812,10069.7,484.114
62.3958,4.81191,10069.7,484.059
62.4499,4.81182,10069.7,484.004
62.5041,4.81173,10069.7,483.949
62.5583,4.81164,10069.7,483.894
62.6125,4.81156,10069.7,483.838
62.6668,4.81147,10069.7,483.783
62.721,4.81138,10069.7,483.728
62.7752,4.81129,10069.7,483.673
62.8294,4.8112,10069.7,483.617
62.8836,4.81111,10069.7,483.562
62.9379,4.81102,10069.7,483.507
62.9921,4.81093,10069.7,483.451
63.0464,4.81084,10069.7,483.396
63.1006,4.81075,10069.7,483.341
63.1549,4.81066,10069.7,483.285
63.2091,4.81058,10069.7,483.23
63.2634,4.81049,10069.7,483.174
63.3177,4.8104,10069.7,483.119
63.372,4.81031,10069.7,483.063
63.4262,4.81022,10069.7,483.008
63.4805,4.81013,10069.7,482.952
63.5348,4.81004,10069.7,482.897
63.5891,4.80995,10069.7,482.841
63.6434,4.80985,10069.7,482.786
63.6977,4.80976,10069.7,482.73
63.752,4.80967,10069.7,482.674
63.8064,4.80958,10069.7,482.619
63.8607,4.80949,10069.7,482.563
