时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,雷达开机状态
54.931817,5.032186,0.000005,9144.000111,-89.996426,4.843691,0.012982,35.911731,0.466242,-271.953647,0,0,0,0.890079,6,0,0,0,0,0,0,0
54.990366,5.032042,0.000005,9144.000111,-89.996426,4.843675,0.012982,35.907262,0.466184,-271.954237,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.055666,5.031881,0.000005,9144.000111,-89.996426,4.843656,0.012982,35.902108,0.466117,-271.954918,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.126767,5.031705,0.000005,9144.000111,-89.996391,4.843642,0.013006,35.898269,0.466935,-271.955423,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.19889,5.031527,0.000005,9144.000111,-89.996391,4.843626,0.013006,35.893954,0.466879,-271.955993,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.26515,5.031364,0.000005,9144.000111,-89.996391,4.843609,0.013006,35.88926,0.466818,-271.956613,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.332424,5.031198,0.000005,9144.000111,-89.996391,4.843591,0.013006,35.884506,0.466756,-271.95724,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.395184,5.031043,0.000005,9144.000111,-89.996391,4.843575,0.013006,35.880149,0.466699,-271.957815,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.46,5.030883,0.000005,9144.000111,-89.996391,4.843559,0.013006,35.875714,0.466641,-271.9584,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.518903,5.030738,0.000005,9144.000111,-89.996391,4.843544,0.013006,35.871585,0.466588,-271.958945,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.59646,5.030547,0.000005,9144.000111,-89.996391,4.843528,0.013006,35.86731,0.466532,-271.959509,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.653706,5.030405,0.000005,9144.000111,-89.996391,4.843514,0.013006,35.863438,0.466482,-271.96002,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.721467,5.030238,0.000005,9144.000111,-89.996391,4.843495,0.013006,35.858298,0.466415,-271.960697,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.788104,5.030074,0.000005,9144.000111,-89.996391,4.843481,0.013006,35.854557,0.466366,-271.961191,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.855762,5.029907,0.000005,9144.000111,-89.996391,4.843465,0.013006,35.850075,0.466308,-271.961782,0,0,0,0.890079,6,0,0,0,0,0,0,0
55.920771,5.029747,0.000005,9144.000111,-89.996391,4.843448,0.013006,35.845686,0.466251,-271.96236,0,0,0,0.890079,6,0,0,0,0,0,0,0
56,5.029551,0.000005,9144.000111,-89.996391,4.843432,0.013006,35.841226,0.466193,-271.962948,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.057526,5.029409,0.000005,9144.000111,-89.996391,4.843416,0.013006,35.836946,0.466137,-271.963512,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.126736,5.029238,0.000005,9144.000111,-89.996391,4.843397,0.013006,35.831703,0.466069,-271.964203,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.191524,5.029079,0.000005,9144.000111,-89.996391,4.843383,0.013006,35.827946,0.46602,-271.964698,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.257994,5.028915,0.000005,9144.000111,-89.996391,4.843366,0.013006,35.823366,0.46596,-271.965302,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.326014,5.028747,0.000005,9144.000111,-89.996391,4.843351,0.013006,35.819104,0.465905,-271.965863,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.393169,5.028581,0.000005,9144.000111,-89.996391,4.843335,0.013006,35.814721,0.465848,-271.966441,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.46,5.028416,0.000005,9144.000111,-89.996391,4.843318,0.013006,35.810237,0.465789,-271.967031,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.52183,5.028264,0.000005,9144.000111,-89.996391,4.843302,0.013006,35.805812,0.465732,-271.967614,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.589166,5.028098,0.000005,9144.000111,-89.996391,4.843286,0.013006,35.801409,0.465675,-271.968194,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.662112,5.027918,0.000005,9144.000111,-89.996391,4.843271,0.013006,35.797342,0.465622,-271.968729,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.730668,5.027749,0.000005,9144.000111,-89.996391,4.843254,0.013006,35.792896,0.465564,-271.969314,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.79136,5.027599,0.000005,9144.000111,-89.996391,4.843237,0.013006,35.788081,0.465501,-271.969948,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.862889,5.027422,0.000005,9144.000111,-89.996391,4.84322,0.013006,35.78357,0.465443,-271.970542,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.922534,5.027275,0.000005,9144.000111,-89.996391,4.843205,0.013006,35.779582,0.465391,-271.971066,0,0,0,0.890079,6,0,0,0,0,0,0,0
56.998294,5.027088,0.000005,9144.000111,-89.996391,4.843188,0.013006,35.774852,0.465329,-271.971689,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.0607,5.026934,0.000005,9144.000111,-89.996391,4.843174,0.013006,35.77094,0.465278,-271.972204,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.123078,5.026781,0.000005,9144.000111,-89.996391,4.843155,0.013006,35.765922,0.465213,-271.972864,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.189374,5.026617,0.000005,9144.000111,-89.996391,4.84314,0.013006,35.761831,0.46516,-271.973402,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.257458,5.026449,0.000005,9144.000111,-89.996391,4.843125,0.013006,35.75772,0.465106,-271.973942,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.330948,5.026268,0.000005,9144.000111,-89.996391,4.843109,0.013006,35.753345,0.465049,-271.974517,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.393415,5.026114,0.000005,9144.000111,-89.996391,4.843092,0.013006,35.748856,0.464991,-271.975108,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.46583,5.025935,0.000005,9144.000111,-89.996391,4.843074,0.013006,35.744004,0.464928,-271.975745,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.528169,5.025781,0.000005,9144.000111,-89.996391,4.843059,0.013006,35.739905,0.464874,-271.976284,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.586013,5.025638,0.000005,9144.000111,-89.996391,4.843042,0.013006,35.735117,0.464812,-271.976913,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.654166,5.02547,0.000005,9144.000112,-89.996391,4.843027,0.013006,35.731025,0.464759,-271.977451,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.733113,5.025276,0.000005,9144.000112,-89.996391,4.843013,0.013006,35.72722,0.464709,-271.977951,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.796903,5.025118,0.000005,9144.000112,-89.996391,4.842996,0.013006,35.722713,0.464651,-271.978543,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.856044,5.024972,0.000005,9144.000112,-89.996391,4.842977,0.013006,35.717494,0.464583,-271.979229,0,0,0,0.890079,6,0,0,0,0,0,0,0
57.919022,5.024817,0.000005,9144.000112,-89.996391,4.842962,0.013006,35.713314,0.464529,-271.979778,0,0,0,0.890079,6,0,0,0,0,0,0,0
58,5.024617,0.000005,9144.000112,-89.996391,4.842947,0.013006,35.709423,0.464478,-271.980289,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.052668,5.024487,0.000005,9144.000112,-89.996391,4.842932,0.013006,35.705267,0.464424,-271.980835,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.126343,5.024305,0.000005,9144.000112,-89.996391,4.842912,0.013006,35.699903,0.464354,-271.981539,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.199901,5.024124,0.000005,9144.000112,-89.996355,4.8429,0.013031,35.696465,0.465199,-271.981989,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.261539,5.023972,0.000005,9144.000112,-89.996355,4.842882,0.013031,35.691576,0.465135,-271.98263,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.333333,5.023795,0.000005,9144.000112,-89.996355,4.842864,0.013031,35.68673,0.465072,-271.983266,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.387984,5.02366,0.000005,9144.000112,-89.996355,4.842849,0.013031,35.682686,0.465019,-271.983797,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.463394,5.023474,0.000005,9144.000112,-89.996355,4.842832,0.013031,35.677939,0.464957,-271.98442,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.520055,5.023334,0.000005,9144.000112,-89.996355,4.842818,0.013031,35.674364,0.464911,-271.984889,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.596242,5.023146,0.000005,9144.000112,-89.996355,4.8428,0.013031,35.669363,0.464845,-271.985545,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.655845,5.022999,0.000005,9144.000112,-89.996355,4.842786,0.013031,35.665658,0.464797,-271.986031,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.721805,5.022836,0.000005,9144.000112,-89.996355,4.842768,0.013031,35.660607,0.464731,-271.986693,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.79907,5.022646,0.000005,9144.000112,-89.996355,4.842754,0.013031,35.656705,0.46468,-271.987205,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.85892,5.022498,0.000005,9144.000112,-89.996355,4.842738,0.013031,35.652348,0.464624,-271.987776,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.930692,5.022321,0.000005,9144.000112,-89.996355,4.842719,0.013031,35.64724,0.464557,-271.988446,0,0,0,0.890079,6,0,0,0,0,0,0,0
58.992591,5.022168,0.000005,9144.000112,-89.996355,4.842704,0.013031,35.643322,0.464506,-271.988959,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.064683,5.021991,0.000005,9144.000112,-89.996355,4.842687,0.013031,35.638574,0.464444,-271.989582,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.121226,5.021851,0.000005,9144.000112,-89.996355,4.842672,0.013031,35.63451,0.464391,-271.990114,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.195854,5.021667,0.000005,9144.000112,-89.996355,4.842654,0.013031,35.629744,0.464329,-271.990739,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.264023,5.021499,0.000005,9144.000112,-89.996355,4.842641,0.013031,35.626042,0.464281,-271.991224,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.318893,5.021363,0.000005,9144.000112,-89.996355,4.842623,0.013031,35.621096,0.464216,-271.991872,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.392018,5.021183,0.000005,9144.000112,-89.996355,4.842606,0.013031,35.616614,0.464158,-271.992459,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.465189,5.021003,0.000005,9144.000112,-89.996355,4.842593,0.013031,35.613018,0.464111,-271.992929,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.523968,5.020858,0.000005,9144.000112,-89.996355,4.842575,0.013031,35.608171,0.464048,-271.993564,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.599561,5.020671,0.000005,9144.000112,-89.996355,4.842557,0.013031,35.603349,0.463985,-271.994195,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.663023,5.020515,0.000005,9144.000112,-89.996355,4.842543,0.013031,35.599498,0.463935,-271.9947,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.720243,5.020373,0.000005,9144.000112,-89.996355,4.842525,0.013031,35.59449,0.463869,-271.995355,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.793526,5.020193,0.000005,9144.000112,-89.996355,4.842509,0.013031,35.590327,0.463815,-271.9959,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.855017,5.020041,0.000005,9144.000112,-89.996355,4.842496,0.013031,35.586566,0.463766,-271.996392,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.926833,5.019864,0.000005,9144.000112,-89.996355,4.842478,0.013031,35.581712,0.463703,-271.997027,0,0,0,0.890079,6,0,0,0,0,0,0,0
59.989674,5.019709,0.000005,9144.000112,-89.996355,4.842463,0.013031,35.577678,0.46365,-271.997555,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.052926,5.019553,0.000005,9144.000112,-89.996355,4.842446,0.013031,35.572929,0.463588,-271.998176,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.126967,5.01937,0.000005,9144.000112,-89.996355,4.84243,0.013031,35.568802,0.463535,-271.998716,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.193071,5.019207,0.000005,9144.000112,-89.996355,4.842415,0.013031,35.564633,0.46348,-271.999261,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.25813,5.019046,0.000005,9144.000112,-89.996355,4.842397,0.013031,35.559737,0.463416,-271.999902,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.320716,5.018892,0.000005,9144.000112,-89.996355,4.842381,0.013031,35.555393,0.46336,-272.00047,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.39771,5.018702,0.000005,9144.000112,-89.996355,4.842365,0.013031,35.551107,0.463304,-272.00103,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.455035,5.018561,0.000005,9144.000112,-89.996355,4.84235,0.013031,35.546987,0.46325,-272.001569,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.52,5.0184,0.000005,9144.000112,-89.996355,4.842331,0.013031,35.541891,0.463184,-272.002235,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.586815,5.018236,0.000005,9144.000112,-89.996355,4.842318,0.013031,35.538144,0.463135,-272.002724,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.656543,5.018064,0.000005,9144.000112,-89.996355,4.842302,0.013031,35.53385,0.463079,-272.003285,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.723451,5.017898,0.000005,9144.000112,-89.996355,4.842286,0.013031,35.529445,0.463022,-272.003861,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.795013,5.017722,0.000005,9144.000112,-89.996355,4.842269,0.013031,35.524845,0.462962,-272.004462,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.854445,5.017575,0.000005,9144.000112,-89.996355,4.842253,0.013031,35.52044,0.462904,-272.005037,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.928272,5.017393,0.000005,9144.000112,-89.996355,4.842235,0.013031,35.515717,0.462843,-272.005654,0,0,0,0.890079,6,0,0,0,0,0,0,0
60.985574,5.017252,0.000005,9144.000112,-89.996355,4.842221,0.013031,35.511819,0.462792,-272.006163,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.058261,5.017073,0.000005,9144.000112,-89.996355,4.842203,0.013031,35.506932,0.462728,-272.006801,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.119629,5.016921,0.000006,9144.000112,-89.996355,4.842189,0.013031,35.503181,0.462679,-272.007291,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.197127,5.01673,0.000006,9144.000112,-89.996355,4.842171,0.013031,35.498367,0.462617,-272.007919,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.254232,5.016589,0.000006,9144.000112,-89.996355,4.842157,0.013031,35.494341,0.462564,-272.008445,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.327816,5.016408,0.000006,9144.000112,-89.996319,4.842138,0.013056,35.489197,0.463378,-272.009114,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.387915,5.016259,0.000006,9144.000112,-89.996319,4.842124,0.013056,35.485466,0.463329,-272.009601,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.457481,5.016088,0.000006,9144.000112,-89.996319,4.842106,0.013056,35.480591,0.463265,-272.010237,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.52,5.015933,0.000006,9144.000112,-89.996319,4.842092,0.013056,35.476652,0.463214,-272.010751,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.588685,5.015764,0.000006,9144.000112,-89.996319,4.842075,0.013056,35.472052,0.463154,-272.011351,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.652145,5.015607,0.000006,9144.000112,-89.996319,4.84206,0.013056,35.467943,0.4631,-272.011887,0,0,0,0.890079,6,0,0,0,0,0,0,0
61.727521,5.015421,0.000006,9144.000112,-89.996319,4.842043,0.013056,35.463407,0.463041,-272.012479,0,0,0,0.890079,6,0,0,0,0,0,0,0
68.92076,4.997676,0.000006,9144.000113,-89.996249,4.840296,0.013104,34.988311,0.458518,-272.074005,0,0,0,0.890079,6,0,0,0,0,0,0,0
68.997345,4.997487,0.000006,9144.000113,-89.996249,4.840282,0.013104,34.984316,0.458465,-272.074519,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.060641,4.997331,0.000006,9144.000113,-89.996249,4.840267,0.013104,34.980208,0.458412,-272.075047,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.12407,4.997174,0.000006,9144.000113,-89.996249,4.840248,0.013104,34.975139,0.458345,-272.075699,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.196516,4.996996,0.000006,9144.000113,-89.996249,4.840233,0.013104,34.970988,0.458291,-272.076232,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.26337,4.996831,0.000006,9144.000113,-89.996249,4.840217,0.013104,34.966808,0.458236,-272.07677,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.320259,4.99669,0.000006,9144.000113,-89.996249,4.8402,0.013104,34.962019,0.458173,-272.077385,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.385845,4.996529,0.000006,9144.000113,-89.996249,4.840184,0.013104,34.957623,0.458116,-272.07795,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.455394,4.996357,0.000006,9144.000113,-89.996249,4.84017,0.013104,34.953889,0.458067,-272.07843,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.520403,4.996197,0.000006,9144.000113,-89.996249,4.840154,0.013104,34.949553,0.45801,-272.078987,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.589944,4.996025,0.000006,9144.000113,-89.996249,4.840137,0.013104,34.944964,0.45795,-272.079577,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.660741,4.99585,0.000006,9144.000113,-89.996249,4.840121,0.013104,34.940686,0.457894,-272.080126,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.724939,4.995692,0.000006,9144.000113,-89.996249,4.840104,0.013104,34.936097,0.457833,-272.080715,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.790632,4.99553,0.000006,9144.000113,-89.996249,4.840087,0.013104,34.931429,0.457772,-272.081315,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.865726,4.995345,0.000006,9144.000113,-89.996249,4.840072,0.013104,34.927208,0.457717,-272.081857,0,0,0,0.890079,6,0,0,0,0,0,0,0
69.92228,4.995205,0.000006,9144.000113,-89.996249,4.840056,0.013104,34.922877,0.45766,-272.082413,0,0,0,0.890079,6,0,0,0,0,0,0,0
70,4.995013,0.000007,9144.000113,-89.996249,4.840038,0.013104,34.917914,0.457595,-272.08305,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.053624,4.994881,0.000007,9144.000113,-89.996249,4.840024,0.013104,34.914215,0.457547,-272.083525,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.121973,4.994713,0.000007,9144.000113,-89.996249,4.840005,0.013104,34.90906,0.457479,-272.084186,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.186364,4.994554,0.000007,9144.000113,-89.996249,4.839992,0.013104,34.905564,0.457433,-272.084635,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.261655,4.994368,0.000007,9144.000113,-89.996249,4.839976,0.013104,34.901036,0.457374,-272.085216,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.328714,4.994203,0.000007,9144.000113,-89.996249,4.83996,0.013104,34.896799,0.457318,-272.085759,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.397533,4.994033,0.000007,9144.000113,-89.996249,4.839942,0.013104,34.891821,0.457253,-272.086398,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.455035,4.993891,0.000007,9144.000113,-89.996249,4.839926,0.013104,34.887414,0.457195,-272.086963,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.518812,4.993734,0.000007,9144.000113,-89.996249,4.839909,0.013104,34.882876,0.457136,-272.087545,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.585535,4.993569,0.000007,9144.000113,-89.996249,4.839895,0.013104,34.879104,0.457086,-272.088029,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.662545,4.993379,0.000007,9144.000113,-89.996249,4.83988,0.013104,34.874891,0.457031,-272.088569,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.720779,4.993235,0.000007,9144.000113,-89.996249,4.839863,0.013104,34.87049,0.456973,-272.089133,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.78914,4.993067,0.000007,9144.000113,-89.996249,4.839845,0.013104,34.865399,0.456907,-272.089786,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.856984,4.992899,0.000007,9144.000113,-89.996249,4.839831,0.013104,34.86159,0.456857,-272.090274,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.92198,4.992739,0.000007,9144.000113,-89.996249,4.839814,0.013104,34.857069,0.456798,-272.090853,0,0,0,0.890079,6,0,0,0,0,0,0,0
70.994519,4.99256,0.000007,9144.000113,-89.996249,4.839798,0.013104,34.852599,0.456739,-272.091426,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.061993,4.992394,0.000007,9144.000113,-89.996249,4.839782,0.013104,34.84832,0.456683,-272.091974,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.12157,4.992247,0.000007,9144.000113,-89.996219,4.839764,0.013124,34.843519,0.457313,-272.092588,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.192965,4.99207,0.000007,9144.000113,-89.996219,4.839748,0.013124,34.83908,0.457255,-272.093156,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.254877,4.991918,0.000007,9144.000113,-89.996219,4.839734,0.013124,34.835166,0.457204,-272.093657,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.333219,4.991724,0.000007,9144.000113,-89.996219,4.839716,0.013124,34.830442,0.457142,-272.094262,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.4,4.99156,0.000007,9144.000113,-89.996219,4.839701,0.013124,34.826377,0.457088,-272.094783,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.456642,4.99142,0.000007,9144.000113,-89.996219,4.839682,0.013124,34.821189,0.45702,-272.095447,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.526057,4.991249,0.000007,9144.000113,-89.996219,4.839666,0.013124,34.816806,0.456963,-272.096008,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.599222,4.991068,0.000007,9144.000113,-89.996219,4.839652,0.013124,34.813089,0.456914,-272.096483,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.656977,4.990926,0.000007,9144.000113,-89.996219,4.839635,0.013124,34.808494,0.456853,-272.097071,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.732811,4.990739,0.000007,9144.000113,-89.996219,4.839618,0.013124,34.803667,0.45679,-272.097689,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.794384,4.990587,0.000007,9144.000113,-89.996219,4.839604,0.013124,34.799885,0.45674,-272.098173,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.8571,4.990432,0.000007,9144.000113,-89.99622,4.839585,0.013124,34.794859,0.456674,-272.098816,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.927606,4.990258,0.000007,9144.000113,-89.99622,4.839571,0.013124,34.790823,0.456621,-272.099332,0,0,0,0.890079,6,0,0,0,0,0,0,0
71.989073,4.990106,0.000007,9144.000113,-89.99622,4.839555,0.013124,34.786688,0.456567,-272.09986,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.052725,4.989949,0.000007,9144.000113,-89.99622,4.839538,0.013124,34.78203,0.456506,-272.100456,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.130905,4.989757,0.000007,9144.000113,-89.99622,4.839523,0.013124,34.777993,0.456453,-272.100972,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.191589,4.989607,0.000007,9144.000113,-89.99622,4.839508,0.013124,34.773795,0.456398,-272.101509,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.256641,4.989446,0.000007,9144.000113,-89.99622,4.839489,0.013124,34.76862,0.45633,-272.10217,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.325546,4.989276,0.000007,9144.000113,-89.99622,4.839474,0.013124,34.764648,0.456278,-272.102678,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.385855,4.989128,0.000007,9144.000113,-89.99622,4.839459,0.013124,34.760354,0.456221,-272.103226,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.459345,4.988946,0.000007,9144.000113,-89.99622,4.839442,0.013124,34.755807,0.456162,-272.103807,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.523622,4.988788,0.000007,9144.000113,-89.99622,4.839427,0.013124,34.751846,0.45611,-272.104313,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.586616,4.988632,0.000007,9144.000113,-89.99622,4.839409,0.013124,34.746982,0.456046,-272.104935,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.65555,4.988462,0.000007,9144.000113,-89.99622,4.839394,0.013124,34.742761,0.455991,-272.105474,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.722604,4.988297,0.000007,9144.000113,-89.99622,4.839379,0.013124,34.738611,0.455936,-272.106004,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.789746,4.988131,0.000007,9144.000113,-89.99622,4.839362,0.013124,34.734059,0.455876,-272.106585,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.852383,4.987977,0.000007,9144.000113,-89.99622,4.839346,0.013124,34.729643,0.455818,-272.107149,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.918818,4.987813,0.000007,9144.000113,-89.99622,4.839329,0.013124,34.725218,0.45576,-272.107713,0,0,0,0.890079,6,0,0,0,0,0,0,0
72.987191,4.987644,0.000007,9144.000113,-89.99622,4.839314,0.013124,34.721097,0.455706,-272.108239,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.062391,4.987459,0.000007,9144.000114,-89.99622,4.839298,0.013124,34.716713,0.455649,-272.108799,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.131444,4.987288,0.000007,9144.000114,-89.99622,4.839282,0.013124,34.712204,0.455589,-272.109374,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.188817,4.987147,0.000007,9144.000114,-89.99622,4.839263,0.013124,34.707238,0.455524,-272.110008,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.258811,4.986974,0.000007,9144.000114,-89.99622,4.839247,0.013124,34.702697,0.455465,-272.110587,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.327376,4.986805,0.000007,9144.000114,-89.99622,4.839233,0.013124,34.698933,0.455415,-272.111067,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.390415,4.986649,0.000007,9144.000114,-89.99622,4.839216,0.013124,34.694301,0.455354,-272.111658,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.457116,4.986485,0.000007,9144.000114,-89.99622,4.839199,0.013124,34.689785,0.455295,-272.112234,0,0,0,0.890079,6,0,0,0,0,0,0,0
73.521796,4.986325,0.000007,9144.000114,-89.996188,4.839184,0.013146,34.685629,0.455987,-272.112762,0,0,0,0.890079,6,0,0,0,0,0,0,0
