航向角,过载,高度,速度
-10.0274,1.0008,10294.1,603.669
-10.0274,1.0008,10294.1,603.675
-10.0275,1.0008,10294.1,603.682
-10.0275,1.0008,10294.1,603.688
-10.0275,1.0008,10294.1,603.695
-10.0275,1.0008,10294.1,603.702
-10.0276,1.0008,10294.1,603.708
-10.0276,1.0008,10294.1,603.715
-10.0276,1.0008,10294.1,603.721
-10.0276,1.0008,10294.1,603.728
-10.0277,1.0008,10294.1,603.735
-10.0277,1.0008,10294.1,603.741
-10.0277,1.0008,10294.1,603.748
-10.0277,1.0008,10294.1,603.754
-10.0278,1.0008,10294.1,603.761
-10.0278,1.0008,10294.1,603.768
-10.0278,1.0008,10294.1,603.774
-10.0278,1.0008,10294.1,603.781
-10.0279,1.0008,10294.1,603.787
-10.0279,1.0008,10294.1,603.794
-10.0279,1.0008,10294.1,603.801
-10.0279,1.0008,10294.1,603.807
-10.028,1.0008,10294.1,603.814
-10.028,1.0008,10294.1,603.82
-10.028,1.0008,10294.1,603.827
-10.028,1.0008,10294.1,603.833
-10.0281,1.0008,10294.1,603.84
-10.0281,1.0008,10294.1,603.847
-10.0281,1.0008,10294.1,603.853
-10.0281,1.0008,10294.1,603.86
-10.0281,1.0008,10294.1,603.866
-10.0282,1.0008,10294.1,603.873
-10.0282,1.0008,10294.1,603.879
-10.0282,1.0008,10294.1,603.886
-10.0282,1.0008,10294.1,603.893
-10.0283,1.0008,10294.1,603.899
-10.0283,1.0008,10294.1,603.906
-10.0283,1.0008,10294.1,603.912
-10.0283,1.0008,10294.1,603.919
-10.0284,1.0008,10294.1,603.925
-10.0284,1.0008,10294.1,603.932
-10.0284,1.0008,10294.1,603.938
-10.0284,1.0008,10294.1,603.945
-10.0285,1.0008,10294.1,603.952
-10.0285,1.0008,10294.1,603.958
-10.0285,1.0008,10294.1,603.965
-10.0285,1.0008,10294.1,603.971
-10.0286,1.00079,10294.1,603.978
-10.0286,1.00079,10294.1,603.984
-10.0286,1.00079,10294.1,603.991
-10.0286,1.00079,10294.1,603.997
-10.0287,1.00079,10294.1,604.004
-10.0287,1.00079,10294.1,604.011
-10.0287,1.00079,10294.1,604.017
-10.0287,1.00079,10294.1,604.024
-10.0287,1.00079,10294.1,604.03
-10.0288,1.00079,10294.1,604.037
-10.0288,1.00079,10294.1,604.043
-10.0288,1.00079,10294.1,604.05
-10.0288,1.00079,10294.1,604.056
-10.0289,1.00079,10294.1,604.063
-10.0289,1.00079,10294.1,604.069
-10.0289,1.00079,10294.1,604.076
-10.0289,1.00079,10294.1,604.082
-10.029,1.00079,10294.1,604.089
-10.029,1.00079,10294.1,604.095
-10.029,1.00079,10294.1,604.102
-10.029,1.00079,10294.1,604.109
-10.029,1.00079,10294.1,604.115
-10.0291,1.00079,10294.1,604.122
-10.0291,1.00079,10294.1,604.128
-10.0291,1.00079,10294.1,604.135
-10.0291,1.00079,10294.1,604.141
-10.0292,1.00079,10294.1,604.148
-10.0292,1.00079,10294.1,604.154
-10.0292,1.00079,10294.1,604.161
-10.0292,1.00079,10294.1,604.167
-10.0293,1.00079,10294.1,604.174
-10.0293,1.00079,10294.1,604.18
-10.0293,1.00079,10294.1,604.187
-10.0293,1.00079,10294.1,604.193
-10.0293,1.00079,10294.1,604.2
-10.0294,1.00079,10294.1,604.206
-10.0294,1.00079,10294.1,604.213
-10.0294,1.00079,10294.1,604.219
-10.0294,1.00079,10294.1,604.226
-10.0295,1.00079,10294.1,604.232
-10.0295,1.00079,10294.1,604.239
-10.0295,1.00079,10294.1,604.245
-10.0295,1.00079,10294.1,604.252
-10.0295,1.00079,10294.1,604.258
-10.0296,1.00079,10294.1,604.265
-10.0296,1.00079,10294.1,604.271
-10.0296,1.00079,10294.1,604.278
-10.0296,1.00079,10294.1,604.284
-10.0297,1.00079,10294.1,604.291
-10.0297,1.00079,10294.1,604.297
-10.0297,1.00079,10294.1,604.304
-10.0297,1.00079,10294.1,604.31
-10.0297,1.00079,10294.1,604.317
-10.0298,1.00079,10294.1,604.323
-10.0298,1.00079,10294.1,604.33
-10.0298,1.00079,10294.1,604.336
-10.0298,1.00079,10294.1,604.343
-10.0298,1.00079,10294.1,604.349
-10.0299,1.00079,10294.1,604.356
-10.0299,1.00079,10294.1,604.362
-10.0299,1.00079,10294.1,604.369
-10.0299,1.00079,10294.1,604.375
-10.03,1.00079,10294.1,604.382
-10.03,1.00079,10294.1,604.388
-10.03,1.00079,10294.1,604.395
-10.03,1.00079,10294.1,604.401
-10.03,1.00079,10294.1,604.408
-10.0301,1.00078,10294.1,604.414
-10.0301,1.00078,10294.1,604.42
-10.0301,1.00078,10294.1,604.427
-10.0301,1.00078,10294.1,604.433
-10.0301,1.00078,10294.1,604.44
-10.0302,1.00078,10294.1,604.446
-10.0302,1.00078,10294.1,604.453
-10.0302,1.00078,10294.1,604.459
-10.0302,1.00078,10294.1,604.466
-10.0303,1.00078,10294.1,604.472
-10.0303,1.00078,10294.1,604.479
-10.0303,1.00078,10294.1,604.485
-10.0303,1.00078,10294.1,604.492
-10.0303,1.00078,10294.1,604.498
-10.0304,1.00078,10294.1,604.504
-10.0304,1.00078,10294.1,604.511
-10.0304,1.00078,10294.1,604.517
-10.0304,1.00078,10294.1,604.524
-10.0304,1.00078,10294.1,604.53
-10.0305,1.00078,10294.1,604.537
-10.0305,1.00078,10294.1,604.543
-10.0305,1.00078,10294.1,604.55
-10.0305,1.00078,10294.1,604.556
-10.0305,1.00078,10294.1,604.563
-10.0306,1.00078,10294.1,604.569
-10.0306,1.00078,10294.1,604.575
-10.0306,1.00078,10294.1,604.582
-10.0306,1.00078,10294.1,604.588
-10.0306,1.00078,10294.1,604.595
-10.0307,1.00078,10294.1,604.601
-10.0307,1.00078,10294.1,604.608
-10.0307,1.00078,10294.1,604.614
-10.0307,1.00078,10294.1,604.62
-10.0308,1.00078,10294.1,604.627
-10.0308,1.00078,10294.1,604.633
-10.0308,1.00078,10294.1,604.64
-10.0308,1.00078,10294.1,604.646
-10.0308,1.00078,10294.1,604.653
-10.0309,1.00078,10294.1,604.659
-10.0309,1.00078,10294.1,604.666
-10.0309,1.00078,10294.1,604.672
-10.0309,1.00078,10294.1,604.678
-10.0309,1.00078,10294.1,604.685
-10.031,1.00078,10294.1,604.691
-10.031,1.00078,10294.1,604.698
-10.031,1.00078,10294.1,604.704
-10.031,1.00078,10294.1,604.71
-10.031,1.00078,10294.1,604.717
-10.031,1.00078,10294.1,604.723
-10.0311,1.00078,10294.1,604.73
-10.0311,1.00078,10294.1,604.736
-10.0311,1.00078,10294.1,604.743
-10.0311,1.00078,10294.1,604.749
-10.0311,1.00078,10294.1,604.755
-10.0312,1.00078,10294.1,604.762
-10.0312,1.00078,10294.1,604.768
-10.0312,1.00078,10294.1,604.775
-10.0312,1.00078,10294.1,604.781
-10.0312,1.00078,10294.1,604.787
-10.0313,1.00078,10294.1,604.794
-10.0313,1.00078,10294.1,604.8
-10.0313,1.00078,10294.1,604.807
-10.0313,1.00078,10294.1,604.813
-10.0313,1.00078,10294.1,604.819
-10.0314,1.00078,10294.1,604.826
-10.0314,1.00078,10294.1,604.832
-10.0314,1.00078,10294.1,604.839
-10.0314,1.00077,10294.1,604.845
-10.0314,1.00077,10294.1,604.851
-10.0315,1.00077,10294.1,604.858
-10.0315,1.00077,10294.1,604.864
-10.0315,1.00077,10294.1,604.871
-10.0315,1.00077,10294.1,604.877
-10.0315,1.00077,10294.1,604.883
-10.0315,1.00077,10294.1,604.89
-10.0316,1.00077,10294.1,604.896
-10.0316,1.00077,10294.1,604.903
-10.0316,1.00077,10294.1,604.909
-10.0316,1.00077,10294.1,604.915
-10.0316,1.00077,10294.1,604.922
-10.0317,1.00077,10294.1,604.928
-10.0317,1.00077,10294.1,604.934
-10.0317,1.00077,10294.1,604.941
-10.0317,1.00077,10294.1,604.947
-10.0317,1.00077,10294.1,604.954
-10.0318,1.00077,10294.1,604.96
-10.0318,1.00077,10294.1,604.966
-10.0318,1.00077,10294.1,604.973
-10.0318,1.00077,10294.1,604.979
-10.0318,1.00077,10294.1,604.985
-10.0318,1.00077,10294.1,604.992
-10.0319,1.00077,10294.1,604.998
-10.0319,1.00077,10294.1,605.005
-10.0319,1.00077,10294.1,605.011
-10.0319,1.00077,10294.1,605.017
-10.0319,1.00077,10294.1,605.024
-10.032,1.00077,10294.1,605.03
-10.032,1.00077,10294.1,605.036
-10.032,1.00077,10294.1,605.043
-10.032,1.00077,10294.1,605.049
-10.032,1.00077,10294.1,605.055
-10.032,1.00077,10294.1,605.062
-10.0321,1.00077,10294.1,605.068
-10.0321,1.00077,10294.1,605.075
-10.0321,1.00077,10294.1,605.081
-10.0321,1.00077,10294.1,605.087
-10.0321,1.00077,10294.1,605.094
-10.0322,1.00077,10294.1,605.1
-10.0322,1.00077,10294.1,605.106
-10.0322,1.00077,10294.1,605.113
-10.0322,1.00077,10294.1,605.119
-10.0322,1.00077,10294.1,605.125
-10.0322,1.00077,10294.1,605.132
-10.0323,1.00077,10294.1,605.138
-10.0323,1.00077,10294.1,605.144
-10.0323,1.00077,10294.1,605.151
-10.0323,1.00077,10294.1,605.157
-10.0323,1.00077,10294.1,605.163
-10.0323,1.00077,10294.1,605.17
-10.0324,1.00077,10294.1,605.176
-10.0324,1.00077,10294.1,605.182
-10.0324,1.00077,10294.1,605.189
-10.0324,1.00077,10294.1,605.195
-10.0324,1.00077,10294.1,605.201
-10.0324,1.00077,10294.1,605.208
-10.0325,1.00077,10294.1,605.214
-10.0325,1.00077,10294.1,605.22
-10.0325,1.00077,10294.1,605.227
-10.0325,1.00077,10294.1,605.233
-10.0325,1.00077,10294.1,605.239
-10.0325,1.00077,10294.1,605.246
-10.0326,1.00077,10294.1,605.252
-10.0326,1.00077,10294.1,605.258
-10.0326,1.00077,10294.1,605.265
-10.0326,1.00077,10294.1,605.271
-10.0326,1.00077,10294.1,605.277
-10.0326,1.00076,10294.1,605.284
-10.0327,1.00076,10294.1,605.29
-10.0327,1.00076,10294.1,605.296
-10.0327,1.00076,10294.1,605.303
-10.0327,1.00076,10294.1,605.309
-10.0327,1.00076,10294.1,605.315
-10.0327,1.00076,10294.1,605.322
-10.0328,1.00076,10294.1,605.328
-10.0328,1.00076,10294.1,605.334
-10.0328,1.00076,10294.1,605.34
-10.0328,1.00076,10294.1,605.347
-10.0328,1.00076,10294.1,605.353
-10.0328,1.00076,10294.1,605.359
-10.0329,1.00076,10294.1,605.366
-10.0329,1.00076,10294.1,605.372
-10.0329,1.00076,10294.1,605.378
-10.0329,1.00076,10294.1,605.385
-10.0329,1.00076,10294.1,605.391
-10.0329,1.00076,10294.1,605.397
-10.033,1.00076,10294.1,605.403
-10.033,1.00076,10294.1,605.41
-10.033,1.00076,10294.1,605.416
-10.033,1.00076,10294.1,605.422
-10.033,1.00076,10294.1,605.429
-10.033,1.00076,10294.1,605.435
-10.0331,1.00076,10294.1,605.441
-10.0331,1.00076,10294.1,605.448
-10.0331,1.00076,10294.1,605.454
-10.0331,1.00076,10294.1,605.46
-10.0331,1.00076,10294.1,605.466
-10.0331,1.00076,10294.1,605.473
-10.0331,1.00076,10294.1,605.479
-10.0332,1.00076,10294.1,605.485
-10.0332,1.00076,10294.1,605.492
-10.0332,1.00076,10294.1,605.498
-10.0332,1.00076,10294.1,605.504
-10.0332,1.00076,10294.1,605.51
-10.0332,1.00076,10294.1,605.517
-10.0333,1.00076,10294.1,605.523
-10.0333,1.00076,10294.1,605.529
-10.0333,1.00076,10294.1,605.535
-10.0333,1.00076,10294.1,605.542
-10.0333,1.00076,10294.1,605.548
-10.0333,1.00076,10294.1,605.554
-10.0333,1.00076,10294.1,605.561
-10.0334,1.00076,10294.1,605.567
-10.0334,1.00076,10294.1,605.573
-10.0334,1.00076,10294.1,605.579
-10.0334,1.00076,10294.1,605.586
-10.0334,1.00076,10294.1,605.592
-10.0334,1.00076,10294.1,605.598
-10.0335,1.00076,10294.1,605.604
-10.0335,1.00076,10294.1,605.611
-10.0335,1.00076,10294.1,605.617
-10.0335,1.00076,10294.1,605.623
-10.0335,1.00076,10294.1,605.629
-10.0335,1.00076,10294.1,605.636
-10.0335,1.00076,10294.1,605.642
-10.0336,1.00076,10294.1,605.648
-10.0336,1.00076,10294.1,605.654
-10.0336,1.00076,10294.1,605.661
-10.0336,1.00076,10294.1,605.667
-10.0336,1.00076,10294.1,605.673
-10.0336,1.00076,10294.1,605.679
-10.0336,1.00076,10294.1,605.686
-10.0337,1.00076,10294.1,605.692
-10.0337,1.00076,10294.1,605.698
-10.0337,1.00076,10294.1,605.704
-10.0337,1.00076,10294.1,605.711
-10.0337,1.00076,10294.1,605.717
-10.0337,1.00076,10294.1,605.723
-10.0337,1.00076,10294.1,605.729
-10.0338,1.00075,10294.1,605.736
-10.0338,1.00075,10294.1,605.742
-10.0338,1.00075,10294.1,605.748
-10.0338,1.00075,10294.1,605.754
-10.0338,1.00075,10294.1,605.761
-10.0338,1.00075,10294.1,605.767
-10.0338,1.00075,10294.1,605.773
-10.0339,1.00075,10294.1,605.779
-10.0339,1.00075,10294.1,605.785
-10.0339,1.00075,10294.1,605.792
-10.0339,1.00075,10294.1,605.798
-10.0339,1.00075,10294.1,605.804
-10.0339,1.00075,10294.1,605.81
-10.0339,1.00075,10294.1,605.817
-10.0339,1.00075,10294.1,605.823
-10.034,1.00075,10294.1,605.829
-10.034,1.00075,10294.1,605.835
-10.034,1.00075,10294.1,605.841
-10.034,1.00075,10294.1,605.848
-10.034,1.00075,10294.1,605.854
-10.034,1.00075,10294.1,605.86
-10.034,1.00075,10294.1,605.866
-10.0341,1.00075,10294.1,605.873
-10.0341,1.00075,10294.1,605.879
-10.0341,1.00075,10294.1,605.885
-10.0341,1.00075,10294.1,605.891
-10.0341,1.00075,10294.1,605.897
-10.0341,1.00075,10294.1,605.904
-10.0341,1.00075,10294.1,605.91
-10.0341,1.00075,10294.1,605.916
-10.0342,1.00075,10294.1,605.922
-10.0342,1.00075,10294.1,605.928
-10.0342,1.00075,10294.1,605.935
-10.0342,1.00075,10294.1,605.941
-10.0342,1.00075,10294.1,605.947
-10.0342,1.00075,10294.1,605.953
-10.0342,1.00075,10294.1,605.959
-10.0343,1.00075,10294.1,605.966
-10.0343,1.00075,10294.1,605.972
-10.0343,1.00075,10294.1,605.978
-10.0343,1.00075,10294.1,605.984
-10.0343,1.00075,10294.1,605.99
-10.0343,1.00075,10294.1,605.997
-10.0343,1.00075,10294.1,606.003
-10.0343,1.00075,10294.1,606.009
-10.0344,1.00075,10294.1,606.015
-10.0344,1.00075,10294.1,606.021
-10.0344,1.00075,10294.1,606.028
-10.0344,1.00075,10294.1,606.034
-10.0344,1.00075,10294.1,606.04
-10.0344,1.00075,10294.1,606.046
-10.0344,1.00075,10294.1,606.052
-10.0344,1.00075,10294.1,606.058
-10.0345,1.00075,10294.1,606.065
-10.0345,1.00075,10294.1,606.071
-10.0345,1.00075,10294.1,606.077
-10.0345,1.00075,10294.1,606.083
-10.0345,1.00075,10294.1,606.089
-10.0345,1.00075,10294.1,606.096
-10.0345,1.00075,10294.1,606.102
-10.0345,1.00075,10294.1,606.108
-10.0346,1.00075,10294.1,606.114
-10.0346,1.00075,10294.1,606.12
-10.0346,1.00075,10294.1,606.126
-10.0346,1.00075,10294.1,606.133
-10.0346,1.00074,10294.1,606.139
-10.0346,1.00074,10294.1,606.145
-10.0346,1.00074,10294.1,606.151
-10.0346,1.00074,10294.1,606.157
-10.0346,1.00074,10294.1,606.163
-10.0347,1.00074,10294.1,606.17
-10.0347,1.00074,10294.1,606.176
-10.0347,1.00074,10294.1,606.182
-10.0347,1.00074,10294.1,606.188
-10.0347,1.00074,10294.1,606.194
-10.0347,1.00074,10294.1,606.2
-10.0347,1.00074,10294.1,606.206
-10.0347,1.00074,10294.1,606.213
-10.0347,1.00074,10294.1,606.219
-10.0348,1.00074,10294.1,606.225
-10.0348,1.00074,10294.1,606.231
-10.0348,1.00074,10294.1,606.237
-10.0348,1.00074,10294.1,606.243
-10.0348,1.00074,10294.1,606.249
-10.0348,1.00074,10294.1,606.256
-10.0348,1.00074,10294.1,606.262
-10.0348,1.00074,10294.1,606.268
-10.0349,1.00074,10294.1,606.274
-10.0349,1.00074,10294.1,606.28
-10.0349,1.00074,10294.1,606.286
-10.0349,1.00074,10294.1,606.292
-10.0349,1.00074,10294.1,606.299
-10.0349,1.00074,10294.1,606.305
-10.0349,1.00074,10294.1,606.311
-10.0349,1.00074,10294.1,606.317
-10.0349,1.00074,10294.1,606.323
-10.0349,1.00074,10294.1,606.329
-10.035,1.00074,10294.1,606.335
-10.035,1.00074,10294.1,606.342
-10.035,1.00074,10294.1,606.348
-10.035,1.00074,10294.1,606.354
-10.035,1.00074,10294.1,606.36
-10.035,1.00074,10294.1,606.366
-10.035,1.00074,10294.1,606.372
-10.035,1.00074,10294.1,606.378
-10.035,1.00074,10294.1,606.384
-10.0351,1.00074,10294.1,606.391
-10.0351,1.00074,10294.1,606.397
-10.0351,1.00074,10294.1,606.403
-10.0351,1.00074,10294.1,606.409
-10.0351,1.00074,10294.1,606.415
-10.0351,1.00074,10294.1,606.421
-10.0351,1.00074,10294.1,606.427
-10.0351,1.00074,10294.1,606.433
-10.0351,1.00074,10294.1,606.439
-10.0351,1.00074,10294.1,606.446
-10.0352,1.00074,10294.1,606.452
-10.0352,1.00074,10294.1,606.458
-10.0352,1.00074,10294.1,606.464
-10.0352,1.00074,10294.1,606.47
-10.0352,1.00074,10294.1,606.476
-10.0352,1.00074,10294.1,606.482
-10.0352,1.00074,10294.1,606.488
-10.0352,1.00074,10294.1,606.494
-10.0352,1.00074,10294.1,606.501
-10.0352,1.00074,10294.1,606.507
-10.0353,1.00074,10294.1,606.513
-10.0353,1.00074,10294.1,606.519
-10.0353,1.00074,10294.1,606.525
-10.0353,1.00074,10294.1,606.531
-10.0353,1.00074,10294.1,606.537
-10.0353,1.00074,10294.1,606.543
-10.0353,1.00074,10294.1,606.549
-10.0353,1.00073,10294.1,606.555
-10.0353,1.00073,10294.1,606.561
-10.0353,1.00073,10294.1,606.568
-10.0354,1.00073,10294.1,606.574
-10.0354,1.00073,10294.1,606.58
-10.0354,1.00073,10294.1,606.586
-10.0354,1.00073,10294.1,606.592
-10.0354,1.00073,10294.1,606.598
-10.0354,1.00073,10294.1,606.604
-10.0354,1.00073,10294.1,606.61
-10.0354,1.00073,10294.1,606.616
-10.0354,1.00073,10294.1,606.622
-10.0354,1.00073,10294.1,606.628
-10.0354,1.00073,10294.1,606.634
-10.0355,1.00073,10294.1,606.641
-10.0355,1.00073,10294.1,606.647
-10.0355,1.00073,10294.1,606.653
-10.0355,1.00073,10294.1,606.659
-10.0355,1.00073,10294.1,606.665
-10.0355,1.00073,10294.1,606.671
-10.0355,1.00073,10294.1,606.677
-10.0355,1.00073,10294.1,606.683
-10.0355,1.00073,10294.1,606.689
-10.0355,1.00073,10294.1,606.695
-10.0355,1.00073,10294.1,606.701
-10.0355,1.00073,10294.1,606.707
-10.0356,1.00073,10294.1,606.713
-10.0356,1.00073,10294.1,606.719
-10.0356,1.00073,10294.1,606.726
-10.0356,1.00073,10294.1,606.732
-10.0356,1.00073,10294.1,606.738
-10.0356,1.00073,10294.1,606.744
-10.0356,1.00073,10294.1,606.75
-10.0356,1.00073,10294.1,606.756
-10.0356,1.00073,10294.1,606.762
-10.0356,1.00073,10294.1,606.768
-10.0356,1.00073,10294.1,606.774
-10.0357,1.00073,10294.1,606.78
-10.0357,1.00073,10294.1,606.786
-10.0357,1.00073,10294.1,606.792
-10.0357,1.00073,10294.1,606.798
-10.0357,1.00073,10294.1,606.804
-10.0357,1.00073,10294.1,606.81
-10.0357,1.00073,10294.1,606.816
-10.0357,1.00073,10294.1,606.822
-10.0357,1.00073,10294.1,606.828
-10.0357,1.00073,10294.1,606.834
-10.0357,1.00073,10294.1,606.84
-10.0357,1.00073,10294.1,606.847
-10.0357,1.00073,10294.1,606.853
-10.0358,1.00073,10294.1,606.859
-10.0358,1.00073,10294.1,606.865
-10.0358,1.00073,10294.1,606.871
-10.0358,1.00073,10294.1,606.877
-10.0358,1.00073,10294.1,606.883
-10.0358,1.00073,10294.1,606.889
-10.0358,1.00073,10294.1,606.895
-10.0358,1.00073,10294.1,606.901
-10.0358,1.00073,10294.1,606.907
-10.0358,1.00073,10294.1,606.913
-10.0358,1.00073,10294.1,606.919
-10.0358,1.00073,10294.1,606.925
-10.0358,1.00073,10294.1,606.931
-10.0359,1.00073,10294.1,606.937
-10.0359,1.00073,10294.1,606.943
-10.0359,1.00073,10294.1,606.949
-10.0359,1.00073,10294.1,606.955
-10.0359,1.00073,10294.1,606.961
-10.0359,1.00073,10294.1,606.967
-10.0359,1.00073,10294.1,606.973
-10.0359,1.00073,10294.1,606.979
-10.0359,1.00072,10294.1,606.985
-10.0359,1.00072,10294.1,606.991
-10.0359,1.00072,10294.1,606.997
-10.0359,1.00072,10294.1,607.003
-10.0359,1.00072,10294.1,607.009
-10.0359,1.00072,10294.1,607.015
-10.036,1.00072,10294.1,607.021
-10.036,1.00072,10294.1,607.027
-10.036,1.00072,10294.1,607.033
-10.036,1.00072,10294.1,607.039
-10.036,1.00072,10294.1,607.045
-10.036,1.00072,10294.1,607.051
-10.036,1.00072,10294.1,607.057
-10.036,1.00072,10294.1,607.063
-10.036,1.00072,10294.1,607.069
-10.036,1.00072,10294.1,607.075
-10.036,1.00072,10294.1,607.081
-10.036,1.00072,10294.1,607.087
-10.036,1.00072,10294.1,607.093
-10.036,1.00072,10294.1,607.099
-10.036,1.00072,10294.1,607.105
-10.036,1.00072,10294.1,607.111
-10.0361,1.00072,10294.1,607.117
-10.0361,1.00072,10294.1,607.123
-10.0361,1.00072,10294.1,607.129
-10.0361,1.00072,10294.1,607.135
-10.0361,1.00072,10294.1,607.141
-10.0361,1.00072,10294.1,607.147
-10.0361,1.00072,10294.1,607.153
-10.0361,1.00072,10294.1,607.159
-10.0361,1.00072,10294.1,607.165
-10.0361,1.00072,10294.1,607.171
-10.0361,1.00072,10294.1,607.177
-10.0361,1.00072,10294.1,607.183
-10.0361,1.00072,10294.1,607.189
-10.0361,1.00072,10294.1,607.195
-10.0361,1.00072,10294.1,607.201
-10.0361,1.00072,10294.1,607.207
-10.0362,1.00072,10294.1,607.213
-10.0362,1.00072,10294.1,607.219
-10.0362,1.00072,10294.1,607.225
-10.0362,1.00072,10294.1,607.231
-10.0362,1.00072,10294.1,607.237
-10.0362,1.00072,10294.1,607.243
-10.0362,1.00072,10294.1,607.249
-10.0362,1.00072,10294.1,607.255
-10.0362,1.00072,10294.1,607.261
-10.0362,1.00072,10294.1,607.267
-10.0362,1.00072,10294.1,607.273
-10.0362,1.00072,10294.1,607.279
-10.0362,1.00072,10294.1,607.284
-10.0362,1.00072,10294.1,607.29
-10.0362,1.00072,10294.1,607.296
-10.0362,1.00072,10294.1,607.302
-10.0362,1.00072,10294.1,607.308
-10.0362,1.00072,10294.1,607.314
-10.0362,1.00072,10294.1,607.32
-10.0363,1.00072,10294.1,607.326
-10.0363,1.00072,10294.1,607.332
-10.0363,1.00072,10294.1,607.338
-10.0363,1.00072,10294.1,607.344
-10.0363,1.00072,10294.1,607.35
-10.0363,1.00072,10294.1,607.356
-10.0363,1.00072,10294.1,607.362
-10.0363,1.00072,10294.1,607.368
-10.0363,1.00072,10294.1,607.374
-10.0363,1.00072,10294.1,607.38
-10.0363,1.00072,10294.1,607.386
-10.0363,1.00072,10294.1,607.392
-10.0363,1.00072,10294.1,607.398
-10.0363,1.00072,10294.1,607.403
-10.0363,1.00072,10294.1,607.409
-10.0363,1.00071,10294.1,607.415
-10.0363,1.00071,10294.1,607.421
-10.0363,1.00071,10294.1,607.427
-10.0363,1.00071,10294.1,607.433
-10.0363,1.00071,10294.1,607.439
-10.0363,1.00071,10294.1,607.445
-10.0364,1.00071,10294.1,607.451
-10.0364,1.00071,10294.1,607.457
-10.0364,1.00071,10294.1,607.463
-10.0364,1.00071,10294.1,607.469
-10.0364,1.00071,10294.1,607.475
-10.0364,1.00071,10294.1,607.481
-10.0364,1.00071,10294.1,607.487
-10.0364,1.00071,10294.1,607.492
-10.0364,1.00071,10294.1,607.498
-10.0364,1.00071,10294.1,607.504
-10.0364,1.00071,10294.1,607.51
-10.0364,1.00071,10294.1,607.516
-10.0364,1.00071,10294.1,607.522
-10.0364,1.00071,10294.1,607.528
-10.0364,1.00071,10294.1,607.534
-10.0364,1.00071,10294.1,607.54
-10.0364,1.00071,10294.1,607.546
-10.0364,1.00071,10294.1,607.552
-10.0364,1.00071,10294.1,607.558
-10.0364,1.00071,10294.1,607.563
-10.0364,1.00071,10294.1,607.569
-10.0364,1.00071,10294.1,607.575
-10.0364,1.00071,10294.1,607.581
-10.0364,1.00071,10294.1,607.587
-10.0364,1.00071,10294.1,607.593
-10.0365,1.00071,10294.1,607.599
-10.0365,1.00071,10294.1,607.605
-10.0365,1.00071,10294.1,607.611
-10.0365,1.00071,10294.1,607.617
-10.0365,1.00071,10294.1,607.622
-10.0365,1.00071,10294.1,607.628
-10.0365,1.00071,10294.1,607.634
-10.0365,1.00071,10294.1,607.64
-10.0365,1.00071,10294.1,607.646
-10.0365,1.00071,10294.1,607.652
-10.0365,1.00071,10294.1,607.658
-10.0365,1.00071,10294.1,607.664
-10.0365,1.00071,10294.1,607.67
-10.0365,1.00071,10294.1,607.676
-10.0365,1.00071,10294.1,607.681
-10.0365,1.00071,10294.1,607.687
-10.0365,1.00071,10294.1,607.693
-10.0365,1.00071,10294.1,607.699
-10.0365,1.00071,10294.1,607.705
-10.0365,1.00071,10294.1,607.711
-10.0365,1.00071,10294.1,607.717
-10.0365,1.00071,10294.1,607.723
-10.0365,1.00071,10294.1,607.728
-10.0365,1.00071,10294.1,607.734
-10.0365,1.00071,10294.1,607.74
-10.0365,1.00071,10294.1,607.746
-10.0365,1.00071,10294.1,607.752
-10.0365,1.00071,10294.1,607.758
-10.0365,1.00071,10294.1,607.764
-10.0365,1.00071,10294.1,607.77
-10.0365,1.00071,10294.1,607.776
-10.0365,1.00071,10294.1,607.781
-10.0365,1.00071,10294.1,607.787
-10.0366,1.00071,10294.1,607.793
-10.0366,1.00071,10294.1,607.799
-10.0366,1.00071,10294.1,607.805
-10.0366,1.00071,10294.1,607.811
-10.0366,1.00071,10294.1,607.817
-10.0366,1.00071,10294.1,607.822
-10.0366,1.00071,10294.1,607.828
-10.0366,1.00071,10294.1,607.834
-10.0366,1.00071,10294.1,607.84
-10.0366,1.00071,10294.1,607.846
-10.0366,1.00071,10294.1,607.852
-10.0366,1.00071,10294.1,607.858
-10.0366,1.0007,10294.1,607.863
-10.0366,1.0007,10294.1,607.869
-10.0366,1.0007,10294.1,607.875
-10.0366,1.0007,10294.1,607.881
-10.0366,1.0007,10294.1,607.887
-10.0366,1.0007,10294.1,607.893
-10.0366,1.0007,10294.1,607.899
-10.0366,1.0007,10294.1,607.904
-10.0366,1.0007,10294.1,607.91
-10.0366,1.0007,10294.1,607.916
-10.0366,1.0007,10294.1,607.922
-10.0366,1.0007,10294.1,607.928
-10.0366,1.0007,10294.1,607.934
-10.0366,1.0007,10294.1,607.94
-10.0366,1.0007,10294.1,607.945
-10.0366,1.0007,10294.1,607.951
-10.0366,1.0007,10294.1,607.957
-10.0366,1.0007,10294.1,607.963
-10.0366,1.0007,10294.1,607.969
-10.0366,1.0007,10294.1,607.975
-10.0366,1.0007,10294.1,607.98
-10.0366,1.0007,10294.1,607.986
-10.0366,1.0007,10294.1,607.992
-10.0366,1.0007,10294.1,607.998
-10.0366,1.0007,10294.1,608.004
-10.0366,1.0007,10294.1,608.01
-10.0366,1.0007,10294.1,608.015
-10.0366,1.0007,10294.1,608.021
