时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,侧滑角,法向过载,迎角,燃油消耗,油门位置
16.2,-1.127729,0.082985,9143.960958,91.014038,4.856265,0.668745,30.843727,24.37312,-271.342675,-0.086535,-0.001669,0.017614,0.889627,,3.003028,-0.000668,-0.000668,-0.034614,0.034614,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761
16.65,-1.12662,0.082966,9143.961079,91.021549,4.85604,0.629164,31.737187,23.099449,-271.372983,-0.087957,-0.0005,0.016691,0.889697,,2.937838,-0.0002,-0.0002,-0.035183,0.035183,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669
17,-1.125757,0.082951,9143.961187,91.027282,4.855375,0.601348,32.220194,22.106821,-271.413886,-0.079476,-0.001902,0.01638,0.889746,,2.912475,-0.000761,-0.000761,-0.03179,0.03179,0.001638,0.001638,0.001638,0.001638,0.001638,0.001638
17.25,-1.12514,0.082941,9143.961271,91.031284,4.85503,0.583916,32.523783,21.491046,-271.436406,-0.069727,-0.001377,0.016009,0.889776,,2.89712,-0.000551,-0.000551,-0.027891,0.027891,0.001601,0.001601,0.001601,0.001601,0.001601,0.001601
17.75,-1.123908,0.08292,9143.96144,91.038849,4.854807,0.548565,33.213313,20.297725,-271.461278,-0.070702,-0.000446,0.01513,0.889829,,2.834099,-0.000179,-0.000179,-0.028281,0.028281,0.001513,0.001513,0.001513,0.001513,0.001513,0.001513
18,-1.123291,0.082909,9143.961538,91.042502,4.854303,0.532177,33.424507,19.681842,-271.487889,-0.065552,-0.002015,0.01461,0.889852,,2.831328,-0.000806,-0.000806,-0.026221,0.026221,0.001461,0.001461,0.001461,0.001461,0.001461,0.001461
18.25,-1.122675,0.082898,9143.961639,91.046045,4.854147,0.517177,33.679682,19.157649,-271.500042,-0.059999,-0.000628,0.014171,0.889872,,2.810552,-0.000251,-0.000251,-0.024,0.024,0.001417,0.001417,0.001417,0.001417,0.001417,0.001417
18.65,-1.121688,0.082881,9143.961806,91.051505,4.853956,0.493361,34.081768,18.326231,-271.516276,-0.059539,-0.000478,0.013652,0.889901,,2.767863,-0.000191,-0.000191,-0.023815,0.023815,0.001365,0.001365,0.001365,0.001365,0.001365,0.001365
19,-1.120825,0.082866,9143.961956,91.056202,4.853663,0.474432,34.352865,17.642049,-271.534431,-0.054084,-0.000835,0.013419,0.889923,,2.744475,-0.000334,-0.000334,-0.021634,0.021634,0.001342,0.001342,0.001342,0.001342,0.001342,0.001342
19.25,-1.120208,0.082855,9143.962067,91.059471,4.853442,0.462147,34.513789,17.192184,-271.547214,-0.049141,-0.000885,0.013075,0.889937,,2.732639,-0.000354,-0.000354,-0.019657,0.019657,0.001308,0.001308,0.001308,0.001308,0.001308,0.001308
19.75,-1.118975,0.082833,9143.962285,91.065742,4.853291,0.437685,34.887777,16.325915,-271.560609,-0.048924,-0.000302,0.012542,0.889962,,2.680012,-0.000121,-0.000121,-0.019569,0.019569,0.001254,0.001254,0.001254,0.001254,0.001254,0.001254
20,-1.118359,0.082822,9143.9624,91.068791,4.853025,0.426381,35.004586,15.900758,-271.574164,-0.045215,-0.001067,0.012196,0.889973,,2.679177,-0.000427,-0.000427,-0.018086,0.018086,0.00122,0.00122,0.00122,0.00122,0.00122,0.00122
20.25,-1.117742,0.08281,9143.962516,91.071756,4.852885,0.415959,35.134164,15.519956,-271.582357,-0.041688,-0.000557,0.011861,0.889982,,2.662217,-0.000223,-0.000223,-0.016675,0.016675,0.001186,0.001186,0.001186,0.001186,0.001186,0.001186
20.65,-1.116756,0.082793,9143.962704,91.076351,4.852763,0.399333,35.357405,14.921062,-271.591168,-0.041565,-0.000304,0.011486,0.889995,,2.626438,-0.000122,-0.000122,-0.016626,0.016626,0.001149,0.001149,0.001149,0.001149,0.001149,0.001149
21,-1.115892,0.082777,9143.962869,91.080309,4.852595,0.386048,35.510419,14.432951,-271.600859,-0.037956,-0.000483,0.011308,0.890006,,2.607495,-0.000193,-0.000193,-0.015182,0.015182,0.001131,0.001131,0.001131,0.001131,0.001131,0.001131
21.234004,-1.115315,0.082766,9143.962981,91.082895,4.852439,0.377936,35.587391,14.128963,-271.608666,-0.034666,-0.000663,0.011053,0.890012,,2.600235,-0.000265,-0.000265,-0.013866,0.013866,0.001105,0.001105,0.001105,0.001105,0.001105,0.001105
21.666607,-1.114248,0.082747,9143.963186,91.087507,4.852327,0.36287,35.768129,13.580568,-271.616035,-0.034826,-0.000259,0.010661,0.890022,,2.562381,-0.000104,-0.000104,-0.01393,0.01393,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066
21.75,-1.114043,0.082743,9143.963227,91.088364,4.852192,0.359997,35.772789,13.464857,-271.621716,-0.034456,-0.001617,0.010271,0.890024,,2.578444,-0.000647,-0.000647,-0.013782,0.013782,0.001027,0.001027,0.001027,0.001027,0.001027,0.001027
22,-1.113426,0.082731,9143.963348,91.090865,4.852105,0.351521,35.863557,13.153089,-271.626472,-0.033902,-0.000349,0.010006,0.890028,,2.554075,-0.00014,-0.00014,-0.013561,0.013561,0.001001,0.001001,0.001001,0.001001,0.001001,0.001001
22.2,-1.112933,0.082722,9143.963446,91.092843,4.852043,0.344948,35.933463,12.911408,-271.629922,-0.032865,-0.000311,0.009892,0.890032,,2.545713,-0.000125,-0.000125,-0.013146,0.013146,0.000989,0.000989,0.000989,0.000989,0.000989,0.000989
22.65,-1.111823,0.082702,9143.963663,91.097269,4.851959,0.331279,36.085376,12.411736,-271.635344,-0.030376,-0.000186,0.009835,0.890039,,2.506619,-0.000074,-0.000074,-0.01215,0.01215,0.000984,0.000984,0.000984,0.000984,0.000984,0.000984
23,-1.11096,0.082685,9143.963832,91.100697,4.851847,0.321975,36.170665,12.065914,-271.641151,-0.026583,-0.00032,0.009795,0.890044,,2.493913,-0.000128,-0.000128,-0.010633,0.010633,0.000979,0.000979,0.000979,0.000979,0.000979,0.000979
23.234006,-1.110382,0.082675,9143.963944,91.102942,4.851712,0.316327,36.203552,11.85006,-271.647171,-0.024138,-0.000576,0.009591,0.890047,,2.488377,-0.00023,-0.00023,-0.009655,0.009655,0.000959,0.000959,0.000959,0.000959,0.000959,0.000959
23.75,-1.10911,0.082651,9143.964191,91.107713,4.851614,0.303386,36.328542,11.372668,-271.652661,-0.025078,-0.000191,0.009247,0.890053,,2.447117,-0.000076,-0.000076,-0.010031,0.010031,0.000925,0.000925,0.000925,0.000925,0.000925,0.000925
24,-1.108493,0.082639,9143.964311,91.109973,4.85151,0.297487,36.368132,11.14994,-271.657344,-0.023595,-0.000415,0.00904,0.890055,,2.449559,-0.000166,-0.000166,-0.009438,0.009438,0.000904,0.000904,0.000904,0.000904,0.000904,0.000904
24.2,-1.108,0.08263,9143.964407,91.111747,4.85138,0.293156,36.382421,10.98215,-271.662779,-0.021657,-0.000649,0.008867,0.890057,,2.442733,-0.000259,-0.000259,-0.008663,0.008663,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887
24.65,-1.10689,0.082608,9143.964622,91.115634,4.85131,0.283154,36.472234,10.612415,-271.666491,-0.022226,-0.000156,0.00864,0.89006,,2.408676,-0.000063,-0.000063,-0.008891,0.008891,0.000864,0.000864,0.000864,0.000864,0.000864,0.000864
25,-1.106027,0.082592,9143.964789,91.118624,4.851232,0.276028,36.526652,10.346485,-271.670171,-0.020361,-0.000223,0.008542,0.890063,,2.398328,-0.000089,-0.000089,-0.008145,0.008145,0.000854,0.000854,0.000854,0.000854,0.000854,0.000854
25.234006,-1.105449,0.082581,9143.9649,91.120592,4.85111,0.271742,36.538812,10.180982,-271.675209,-0.018314,-0.000521,0.008408,0.890064,,2.394095,-0.000208,-0.000208,-0.007325,0.007325,0.000841,0.000841,0.000841,0.000841,0.000841,0.000841
25.75,-1.104177,0.082557,9143.965143,91.124795,4.851018,0.261923,36.613019,9.815289,-271.679504,-0.019029,-0.000178,0.008146,0.890067,,2.357918,-0.000071,-0.000071,-0.007612,0.007612,0.000815,0.000815,0.000815,0.000815,0.000815,0.000815
26,-1.10356,0.082545,9143.96526,91.12679,4.85094,0.25742,36.636402,9.644912,-271.682802,-0.018015,-0.000312,0.00798,0.890068,,2.361006,-0.000125,-0.000125,-0.007206,0.007206,0.000798,0.000798,0.000798,0.000798,0.000798,0.000798
26.2,-1.103067,0.082535,9143.965354,91.128359,4.850812,0.254094,36.634562,9.514269,-271.687897,-0.016628,-0.000642,0.007841,0.890069,,2.355367,-0.000257,-0.000257,-0.006651,0.006651,0.000784,0.000784,0.000784,0.000784,0.000784,0.000784
26.65,-1.101957,0.082514,9143.965564,91.131806,4.850747,0.246384,36.68973,9.227239,-271.690848,-0.017133,-0.000145,0.007661,0.89007,,2.325334,-0.000058,-0.000058,-0.006853,0.006853,0.000766,0.000766,0.000766,0.000766,0.000766,0.000766
27,-1.101094,0.082497,9143.965727,91.134458,4.850685,0.240855,36.723834,9.020217,-271.693535,-0.015798,-0.000178,0.007577,0.890071,,2.316819,-0.000071,-0.000071,-0.006319,0.006319,0.000758,0.000758,0.000758,0.000758,0.000758,0.000758
27.234007,-1.100517,0.082486,9143.965835,91.136206,4.850569,0.23751,36.723219,8.889921,-271.698109,-0.014295,-0.000495,0.007467,0.890072,,2.313588,-0.000198,-0.000198,-0.005718,0.005718,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747
27.75,-1.099244,0.082461,9143.966071,91.139951,4.85048,0.229816,36.767143,8.60165,-271.701834,-0.014911,-0.000172,0.007259,0.890073,,2.281509,-0.000069,-0.000069,-0.005964,0.005964,0.000726,0.000726,0.000726,0.000726,0.000726,0.000726
28,-1.098627,0.082449,9143.966186,91.141732,4.850414,0.226268,36.779958,8.467117,-271.704489,-0.014193,-0.000264,0.007122,0.890074,,2.285048,-0.000106,-0.000106,-0.005677,0.005677,0.000712,0.000712,0.000712,0.000712,0.000712,0.000712
28.2,-1.098134,0.082439,9143.966277,91.143133,4.850286,0.223636,36.768313,8.362589,-271.709414,-0.013161,-0.000638,0.007008,0.890074,,2.280343,-0.000255,-0.000255,-0.005264,0.005264,0.000701,0.000701,0.000701,0.000701,0.000701,0.000701
28.65,-1.097024,0.082417,9143.96648,91.146221,4.850224,0.217513,36.802256,8.133629,-271.712001,-0.013607,-0.000139,0.006862,0.890075,,2.253582,-0.000056,-0.000056,-0.005443,0.005443,0.000686,0.000686,0.000686,0.000686,0.000686,0.000686
29,-1.096161,0.0824,9143.966638,91.148598,4.850169,0.213096,36.823284,7.967881,-271.714223,-0.012618,-0.000157,0.00679,0.890075,,2.246513,-0.000063,-0.000063,-0.005047,0.005047,0.000679,0.000679,0.000679,0.000679,0.000679,0.000679
29.234005,-1.095584,0.082389,9143.966742,91.150165,4.850056,0.210411,36.814501,7.862551,-271.718573,-0.011476,-0.000483,0.006698,0.890076,,2.244062,-0.000193,-0.000193,-0.00459,0.00459,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067
29.75,-1.094311,0.082364,9143.966971,91.153533,4.849969,0.204214,36.839402,7.629489,-271.722023,-0.012009,-0.000169,0.006527,0.890076,,2.215343,-0.000067,-0.000067,-0.004804,0.004804,0.000653,0.000653,0.000653,0.000653,0.000653,0.000653
30,-1.093694,0.082351,9143.967081,91.155136,4.849908,0.201343,36.845036,7.520405,-271.724376,-0.011484,-0.000242,0.006413,0.890077,,2.219191,-0.000097,-0.000097,-0.004593,0.004593,0.000641,0.000641,0.000641,0.000641,0.000641,0.000641
30.2,-1.093201,0.082342,9143.967169,91.1564,4.849781,0.199205,36.827126,7.434768,-271.729213,-0.01069,-0.000637,0.006317,0.890077,,2.215232,-0.000255,-0.000255,-0.004276,0.004276,0.000632,0.000632,0.000632,0.000632,0.000632,0.000632
30.65,-1.092091,0.082319,9143.967366,91.159188,4.84972,0.194218,36.84742,7.247784,-271.731621,-0.011084,-0.000136,0.006197,0.890077,,2.191172,-0.000054,-0.000054,-0.004433,0.004433,0.00062,0.00062,0.00062,0.00062,0.00062,0.00062
31,-1.091228,0.082302,9143.967518,91.161335,4.849668,0.190604,36.859672,7.111924,-271.733624,-0.010326,-0.000147,0.006134,0.890077,,2.18526,-0.000059,-0.000059,-0.00413,0.00413,0.000613,0.000613,0.000613,0.000613,0.000613,0.000613
31.234006,-1.090651,0.082291,9143.967619,91.162752,4.849556,0.188397,36.845434,7.024871,-271.737863,-0.009431,-0.000478,0.006055,0.890077,,2.183421,-0.000191,-0.000191,-0.003772,0.003772,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606
31.666607,-1.089584,0.082269,9143.967805,91.165312,4.849471,0.184136,36.852086,6.863541,-271.741154,-0.009849,-0.000199,0.005917,0.890078,,2.163177,-0.000079,-0.000079,-0.00394,0.00394,0.000592,0.000592,0.000592,0.000592,0.000592,0.000592
31.75,-1.089378,0.082265,9143.96784,91.165794,4.849413,0.183304,36.842524,6.830038,-271.743307,-0.00998,-0.000685,0.005789,0.890078,,2.175166,-0.000274,-0.000274,-0.003992,0.003992,0.000579,0.000579,0.000579,0.000579,0.000579,0.000579
32,-1.088761,0.082253,9143.967947,91.16722,4.849307,0.180816,36.830947,6.733153,-271.747327,-0.009952,-0.000426,0.005702,0.890078,,2.161553,-0.00017,-0.00017,-0.003981,0.003981,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057
32.2,-1.088268,0.082243,9143.968032,91.168351,4.849288,0.178857,36.838894,6.660066,-271.748075,-0.009793,-0.000097,0.005657,0.890078,,2.158196,-0.000039,-0.000039,-0.003917,0.003917,0.000566,0.000566,0.000566,0.000566,0.000566,0.000566
32.65,-1.087158,0.08222,9143.968222,91.170882,4.849225,0.174698,36.849407,6.503808,-271.750486,-0.009243,-0.00014,0.005624,0.890078,,2.136394,-0.000056,-0.000056,-0.003697,0.003697,0.000562,0.000562,0.000562,0.000562,0.000562,0.000562
33,-1.086295,0.082203,9143.968368,91.172839,4.849175,0.171774,36.854944,6.393727,-271.752383,-0.008354,-0.000142,0.005591,0.890078,,2.13142,-0.000057,-0.000057,-0.003342,0.003342,0.000559,0.000559,0.000559,0.000559,0.000559,0.000559
33.234005,-1.085718,0.082191,9143.968466,91.174129,4.849063,0.169953,36.836733,6.321491,-271.756562,-0.007782,-0.000475,0.005512,0.890078,,2.13007,-0.00019,-0.00019,-0.003113,0.003113,0.000551,0.000551,0.000551,0.000551,0.000551,0.000551
33.75,-1.084445,0.082166,9143.968679,91.176911,4.848978,0.165712,36.840264,6.161361,-271.759801,-0.00822,-0.000166,0.005391,0.890078,,2.106495,-0.000066,-0.000066,-0.003288,0.003288,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539
34,-1.083828,0.082153,9143.968781,91.178238,4.848921,0.163731,36.837126,6.085857,-271.761945,-0.007923,-0.000228,0.005308,0.890078,,2.110686,-0.000091,-0.000091,-0.003169,0.003169,0.000531,0.000531,0.000531,0.000531,0.000531,0.000531
34.2,-1.083335,0.082143,9143.968863,91.179285,4.848794,0.162246,36.812048,6.025589,-271.766697,-0.007422,-0.000635,0.005238,0.890078,,2.107823,-0.000254,-0.000254,-0.002969,0.002969,0.000524,0.000524,0.000524,0.000524,0.000524,0.000524
34.65,-1.082225,0.08212,9143.969046,91.181604,4.848734,0.158768,36.816623,5.894898,-271.768968,-0.007731,-0.000134,0.005152,0.890079,,2.087933,-0.000054,-0.000054,-0.003092,0.003092,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515
35,-1.081362,0.082103,9143.969188,91.18339,4.848685,0.156227,36.818306,5.799253,-271.770814,-0.00726,-0.00014,0.005104,0.890079,,2.083726,-0.000056,-0.000056,-0.002904,0.002904,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051
35.234008,-1.080785,0.082091,9143.969282,91.18457,4.848574,0.154664,36.797534,5.737073,-271.774956,-0.006677,-0.000474,0.005045,0.890079,,2.082768,-0.00019,-0.00019,-0.002671,0.002671,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504
35.75,-1.079512,0.082065,9143.969487,91.187121,4.848488,0.151034,36.795181,5.59997,-271.778153,-0.007035,-0.000165,0.004942,0.890079,,2.061195,-0.000066,-0.000066,-0.002814,0.002814,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494
36,-1.078895,0.082052,9143.969586,91.188338,4.848432,0.149335,36.789472,5.535169,-271.780261,-0.006796,-0.000226,0.00487,0.890079,,2.065466,-0.00009,-0.00009,-0.002718,0.002718,0.000487,0.000487,0.000487,0.000487,0.000487,0.000487
36.2,-1.078402,0.082042,9143.969665,91.1893,4.848305,0.148059,36.762495,5.483161,-271.784971,-0.006378,-0.000633,0.004809,0.890079,,2.06301,-0.000253,-0.000253,-0.002551,0.002551,0.000481,0.000481,0.000481,0.000481,0.000481,0.000481
36.666607,-1.077251,0.082019,9143.969848,91.191509,4.848245,0.144954,36.763065,5.366603,-271.787232,-0.006655,-0.00013,0.004734,0.890079,,2.043829,-0.000052,-0.000052,-0.002662,0.002662,0.000473,0.000473,0.000473,0.000473,0.000473,0.000473
36.75,-1.077046,0.082014,9143.969881,91.191897,4.848197,0.144399,36.753119,5.344325,-271.789018,-0.006654,-0.000576,0.004655,0.890079,,2.055655,-0.00023,-0.00023,-0.002661,0.002661,0.000466,0.000466,0.000466,0.000466,0.000466,0.000466
37,-1.076429,0.082002,9143.969978,91.193045,4.848081,0.142747,36.730915,5.279133,-271.793299,-0.00661,-0.000461,0.004594,0.890079,,2.044687,-0.000184,-0.000184,-0.002644,0.002644,0.000459,0.000459,0.000459,0.000459,0.000459,0.000459
37.15,-1.076059,0.081994,9143.970036,91.193729,4.848063,0.141763,36.731198,5.242282,-271.793977,-0.006561,-0.000121,0.00456,0.890079,,2.045157,-0.000049,-0.000049,-0.002624,0.002624,0.000456,0.000456,0.000456,0.000456,0.000456,0.000456
37.75,-1.074579,0.081963,9143.970268,91.19645,4.848001,0.137983,36.733874,5.101056,-271.796313,-0.0063,-0.000104,0.004535,0.890079,,2.017803,-0.000042,-0.000042,-0.00252,0.00252,0.000453,0.000453,0.000453,0.000453,0.000453,0.000453
38,-1.073963,0.081951,9143.970363,91.197577,4.847965,0.136578,36.731346,5.048139,-271.797646,-0.005617,-0.000143,0.004507,0.890079,,2.025001,-0.000057,-0.000057,-0.002247,0.002247,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451
38.25,-1.073346,0.081938,9143.970459,91.198688,4.847816,0.135264,36.697981,4.994431,-271.803149,-0.005256,-0.000594,0.004445,0.890079,,2.02024,-0.000237,-0.000237,-0.002102,0.002102,0.000444,0.000444,0.000444,0.000444,0.000444,0.000444
38.7,-1.072236,0.081915,9143.970629,91.200655,4.847757,0.132758,36.694391,4.900302,-271.805352,-0.00557,-0.000132,0.004371,0.890079,,2.005125,-0.000053,-0.000053,-0.002228,0.002228,0.000437,0.000437,0.000437,0.000437,0.000437,0.000437
39,-1.071496,0.081899,9143.970742,91.201952,4.847696,0.13116,36.685758,4.839491,-271.80761,-0.005327,-0.000203,0.004323,0.890079,,2.004661,-0.000081,-0.000081,-0.002131,0.002131,0.000432,0.000432,0.000432,0.000432,0.000432,0.000432
39.15,-1.071126,0.081892,9143.970798,91.202593,4.847586,0.130404,36.659686,4.807842,-271.811691,-0.005043,-0.000735,0.004273,0.890079,,2.006916,-0.000294,-0.000294,-0.002017,0.002017,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427
39.75,-1.069646,0.081861,9143.971021,91.205113,4.847513,0.127148,36.655498,4.685962,-271.814389,-0.005426,-0.000121,0.0042,0.890079,,1.981515,-0.000049,-0.000049,-0.00217,0.00217,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042
40,-1.06903,0.081848,9143.971114,91.206151,4.847477,0.125863,36.651917,4.637619,-271.815702,-0.005143,-0.000142,0.004152,0.890079,,1.988578,-0.000057,-0.000057,-0.002057,0.002057,0.000415,0.000415,0.000415,0.000415,0.000415,0.000415
40.25,-1.068413,0.081835,9143.971206,91.207179,4.847329,0.124696,36.617294,4.58983,-271.821181,-0.004668,-0.000593,0.004111,0.890079,,1.98428,-0.000237,-0.000237,-0.001867,0.001867,0.000411,0.000411,0.000411,0.000411,0.000411,0.000411
40.7,-1.067303,0.081812,9143.971371,91.209001,4.84727,0.122499,36.611302,4.507415,-271.82337,-0.004882,-0.000132,0.00405,0.890079,,1.970304,-0.000053,-0.000053,-0.001953,0.001953,0.000405,0.000405,0.000405,0.000405,0.000405,0.000405
41,-1.066563,0.081797,9143.97148,91.210203,4.847209,0.121098,36.60116,4.45412,-271.825616,-0.00467,-0.000203,0.004008,0.890079,,1.970117,-0.000081,-0.000081,-0.001868,0.001868,0.000401,0.000401,0.000401,0.000401,0.000401,0.000401
41.2,-1.06607,0.081786,9143.971552,91.210996,4.847099,0.120209,36.575316,4.417998,-271.829685,-0.004443,-0.000552,0.003962,0.890079,,1.969994,-0.000221,-0.000221,-0.001777,0.001777,0.000396,0.000396,0.000396,0.000396,0.000396,0.000396
41.666607,-1.064919,0.081762,9143.97172,91.212817,4.847026,0.118034,36.565257,4.336108,-271.832358,-0.004662,-0.000155,0.003904,0.890079,,1.954156,-0.000062,-0.000062,-0.001865,0.001865,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039
41.734004,-1.064753,0.081759,9143.971744,91.213076,4.846978,0.117715,36.553778,4.322909,-271.834113,-0.004739,-0.000707,0.003842,0.890079,,1.965495,-0.000283,-0.000283,-0.001895,0.001895,0.000384,0.000384,0.000384,0.000384,0.000384,0.000384
42,-1.064097,0.081745,9143.97184,91.214086,4.846863,0.116454,36.528121,4.27318,-271.838349,-0.00474,-0.000433,0.003798,0.890079,,1.955127,-0.000173,-0.000173,-0.001896,0.001896,0.00038,0.00038,0.00038,0.00038,0.00038,0.00038
42.25,-1.06348,0.081732,9143.971929,91.215032,4.846849,0.115301,36.529166,4.23061,-271.838875,-0.004612,-0.000057,0.003781,0.890079,,1.95172,-0.000023,-0.000023,-0.001845,0.001845,0.000378,0.000378,0.000378,0.000378,0.000378,0.000378
42.7,-1.06237,0.081708,9143.972088,91.216726,4.846783,0.113369,36.519389,4.157977,-271.84131,-0.004294,-0.000147,0.003765,0.890079,,1.938742,-0.000059,-0.000059,-0.001718,0.001718,0.000376,0.000376,0.000376,0.000376,0.000376,0.000376
43,-1.06163,0.081693,9143.972194,91.217846,4.846722,0.112165,36.507979,4.112181,-271.84354,-0.004011,-0.000202,0.003733,0.890079,,1.938783,-0.000081,-0.000081,-0.001605,0.001605,0.000373,0.000373,0.000373,0.000373,0.000373,0.000373
43.2,-1.061137,0.081682,9143.972264,91.218583,4.846612,0.111389,36.481346,4.080494,-271.847593,-0.003883,-0.000552,0.003688,0.890079,,1.93881,-0.000221,-0.000221,-0.001553,0.001553,0.000369,0.000369,0.000369,0.000369,0.000369,0.000369
43.75,-1.059781,0.081654,9143.972455,91.220582,4.846539,0.109126,36.470877,3.995777,-271.850258,-0.004115,-0.000132,0.003634,0.890079,,1.920363,-0.000053,-0.000053,-0.001646,0.001646,0.000363,0.000363,0.000363,0.000363,0.000363,0.000363
44,-1.059164,0.081641,9143.972542,91.22148,4.846491,0.108141,36.461838,3.958464,-271.852016,-0.003938,-0.000192,0.003594,0.890079,,1.925656,-0.000077,-0.000077,-0.001575,0.001575,0.000359,0.000359,0.000359,0.000359,0.000359,0.000359
